Method,BestDelay
CrossCorr1,6.999999963349969
CrossCorr1,6.999999963349969
CrossCorr1,6.999999959508701
CrossCorr1,6.999999959508701
CrossCorr1,6.999999967118408
CrossCorr1,6.999999967118408
CrossCorr1,6.999999967116048
CrossCorr1,6.999999967116048
CrossCorr1,2.000000168267108
CrossCorr1,2.000000168267108
CrossCorr1,2.0000001637820604
CrossCorr1,1.999999787191368
CrossCorr1,2.0000001522524524
CrossCorr1,2.0000001522524524
CrossCorr1,1.9999999401793724
CrossCorr1,1.9999999401793724
CrossCorr1,1.9999999950071048
CrossCorr1,1.9999999950071048
CrossCorr1,2.0000000503262467
CrossCorr1,2.0000000503262467
CrossCorr1,2.0000001521292514
CrossCorr1,2.0000001521292514
CrossCorr1,3.999999961317597
CrossCorr1,3.999999961317597
CrossCorr1,4.00000011020195
CrossCorr1,4.00000011020195
CrossCorr1,1.0000000753616145
CrossCorr1,1.9999999948293967
CrossCorr1,1.0000000753616145
CrossCorr1,2.999999718481298
CrossCorr1,6.999999962731853
CrossCorr1,5.99999961213586
CrossCorr1,5.99999961213586
CrossCorr1,5.999999923228166
CrossCorr1,5.999999923228166
CrossCorr1,5.999999924781196
CrossCorr1,5.999999924781196
CrossCorr1,5.999999917076327
CrossCorr1,5.999999917076327
CrossCorr1,5.999999923228166
CrossCorr1,5.999999923228166
CrossCorr1,5.999999921402661
CrossCorr1,5.999999921402661
CrossCorr1,4.999999911283283
CrossCorr1,4.999999911283283
CrossCorr1,4.999999911283283
CrossCorr1,4.999999911283283
CrossCorr1,5.999999914820383
CrossCorr1,5.999999914820383
CrossCorr1,5.999999915227798
CrossCorr1,5.999999915227798
CrossCorr1,5.999999913881923
CrossCorr1,5.999999913881923
CrossCorr1,5.999999914820383
CrossCorr1,5.999999914820383
CrossCorr1,5.999999921463333
CrossCorr1,5.999999921463333
CrossCorr1,5.999999914820383
CrossCorr1,5.999999914820383
CrossCorr1,5.999999914820383
CrossCorr1,5.999999914820383
CrossCorr1,5.999999915227798
CrossCorr1,5.999999915227798
CrossCorr1,2.9999998824451555
CrossCorr1,2.999999882696973
CrossCorr1,2.999999724871132
CrossCorr1,2.999999724871132
CrossCorr1,2.9999999347480584
CrossCorr1,2.9999999347480584
CrossCorr1,2.9999999951023737
CrossCorr1,6.999999959722224
CrossCorr1,0.9999999950011004
CrossCorr1,1.9999999950071048
CrossCorr1,2.9999998881603624
CrossCorr1,2.9999998881603624
CrossCorr1,2.9999999347480584
CrossCorr1,2.9999999347480584
CrossCorr1,4.000000142450827
CrossCorr1,4.000000127207969
CrossCorr1,4.000000142450827
CrossCorr1,4.000000142450827
CrossCorr1,0.0
CrossCorr1,0.0
CrossCorr1,3.999999995019504
CrossCorr1,3.999999995019504
CrossCorr1,3.999999995019618
CrossCorr1,3.999999995019504
CrossCorr1,3.999999995019336
CrossCorr1,3.999999995019336
CrossCorr1,3.999999995019336
CrossCorr1,3.999999995019336
CrossCorr1,3.999999995019336
CrossCorr1,3.999999995019336
CrossCorr1,3.999999995019336
CrossCorr1,3.999999995019336
CrossCorr1,3.999999995019336
CrossCorr1,3.999999995019504
CrossCorr1,3.999999995019504
CrossCorr1,3.999999995019336
CrossCorr1,3.999999995019252
CrossCorr1,3.999999995019252
CrossCorr1,3.999999995019252
CrossCorr1,3.999999995019252
CrossCorr1,3.999999995019297
CrossCorr1,3.999999995019297
CrossCorr1,3.999999995019297
CrossCorr1,3.999999995019297
CrossCorr1,3.999999995019297
CrossCorr1,3.999999995019297
CrossCorr1,3.999999995019297
CrossCorr1,3.999999995019297
CrossCorr1,3.999999995019297
CrossCorr1,3.999999995019297
CrossCorr1,3.999999995019252
CrossCorr1,3.999999995019252
CrossCorr1,3.999999995019305
CrossCorr1,3.999999995019305
CrossCorr1,3.999999995019305
CrossCorr1,3.999999995019305
CrossCorr1,3.999999995019336
CrossCorr1,3.999999995019336
CrossCorr1,3.999999995019336
CrossCorr1,3.999999995019336
CrossCorr1,3.999999995019336
CrossCorr1,3.999999995019336
CrossCorr1,3.999999995019336
CrossCorr1,3.999999995019336
CrossCorr1,3.999999995019461
CrossCorr1,3.999999995019461
CrossCorr1,3.999999995019461
CrossCorr1,3.999999995019461
CrossCorr1,0.0
CrossCorr1,1.0000000799946622
CrossCorr1,1.0000000799946622
CrossCorr1,1.0000000799946622
CrossCorr1,1.0000000799946622
CrossCorr1,3.9999999950194143
CrossCorr1,2.999999995102032
CrossCorr1,2.999999995102032
CrossCorr1,3.999999995019397
CrossCorr1,2.999999995102032
CrossCorr1,2.999999995102032
CrossCorr1,2.999999995102142
CrossCorr1,2.999999995102032
CrossCorr1,2.999999995102032
CrossCorr1,2.99999999510226
CrossCorr1,3.999999995019328
CrossCorr1,2.9999999951019816
CrossCorr1,3.9999999950192935
CrossCorr1,3.9999999950192935
CrossCorr1,3.999999995019536
CrossCorr1,3.999999995019536
CrossCorr1,3.9999999950191367
CrossCorr1,3.9999999950191367
CrossCorr1,3.9999999749554953
CrossCorr1,3.9999999749554953
CrossCorr1,3.9999999950191367
CrossCorr1,3.9999999950191367
CrossCorr1,3.9999999462179416
CrossCorr1,3.9999999462179416
CrossCorr1,3.9999999462179416
CrossCorr1,3.9999999462179416
CrossCorr1,3.9999999950191367
CrossCorr1,3.9999999950191367
CrossCorr1,4.999999995292184
CrossCorr1,4.999999995292124
CrossCorr1,4.99999999529222
CrossCorr1,4.999999995292124
CrossCorr1,4.999999995292
CrossCorr1,4.99999999529222
CrossCorr1,4.99999999529222
CrossCorr1,4.999999995292
