Method,BestDelay
PolyRegre1,5.999999932832257
PolyRegre1,5.999999932832257
PolyRegre1,5.999999662108446
PolyRegre1,5.999999662108446
PolyRegre1,5.999999937665336
PolyRegre1,5.999999937665336
PolyRegre1,5.99999992232257
PolyRegre1,5.99999992232257
PolyRegre1,5.999999913827925
PolyRegre1,5.999999913827925
PolyRegre1,5.999999911279399
PolyRegre1,5.999999911279399
PolyRegre1,5.99999992232257
PolyRegre1,5.999999922206253
PolyRegre1,5.999999922206253
PolyRegre1,5.999999922206253
PolyRegre1,5.999999937665336
PolyRegre1,5.99999992232257
PolyRegre1,5.99999992232257
PolyRegre1,5.999999913827925
PolyRegre1,5.999999913827925
PolyRegre1,5.99999991490012
PolyRegre1,5.999999922206253
PolyRegre1,5.99999992232257
PolyRegre1,5.99999992232257
PolyRegre1,5.99999991490012
PolyRegre1,5.999999922997517
PolyRegre1,5.999999916178299
PolyRegre1,5.999999919404568
PolyRegre1,5.999999919404568
PolyRegre1,5.999999919404568
PolyRegre1,5.999999919404568
PolyRegre1,5.999999922997517
PolyRegre1,5.999999922997517
PolyRegre1,5.999999922997517
PolyRegre1,5.99999992232257
PolyRegre1,5.99999992232257
PolyRegre1,5.999999914115403
PolyRegre1,5.999999914115403
PolyRegre1,5.999999916244736
PolyRegre1,5.999999916244736
PolyRegre1,5.999999914115403
PolyRegre1,5.999999914115403
PolyRegre1,5.999999916001944
PolyRegre1,5.999999916001944
PolyRegre1,5.999999914115403
PolyRegre1,5.999999914115403
PolyRegre1,5.999999916025857
PolyRegre1,5.999999916025857
PolyRegre1,3.999999995019067
PolyRegre1,5.999999922997517
PolyRegre1,5.999999917264974
PolyRegre1,5.999999915051788
PolyRegre1,3.999999995019743
PolyRegre1,5.999999915227798
PolyRegre1,5.999999910674764
PolyRegre1,5.999999917264974
PolyRegre1,3.999999995019353
PolyRegre1,5.9999999146927125
PolyRegre1,5.9999999146927125
PolyRegre1,5.999999914320287
PolyRegre1,5.999999905621218
PolyRegre1,5.999999905621218
PolyRegre1,5.999999905621218
PolyRegre1,5.999999905621218
PolyRegre1,5.999999918795376
PolyRegre1,5.999999918795376
PolyRegre1,5.999999914542244
PolyRegre1,5.999999914542244
PolyRegre1,5.99999991238796
PolyRegre1,5.999999911984692
PolyRegre1,5.99999991238796
PolyRegre1,5.99999991238796
PolyRegre1,5.9999999242841655
PolyRegre1,5.999999922997517
PolyRegre1,5.9999999242841655
PolyRegre1,5.999999922751797
PolyRegre1,5.999999922997517
PolyRegre1,5.99999992232257
PolyRegre1,5.999999919404568
PolyRegre1,5.9999999242841655
PolyRegre1,5.99999992232257
PolyRegre1,5.999999919404568
PolyRegre1,5.999999919404568
PolyRegre1,5.999999919404568
PolyRegre1,5.999999919404568
PolyRegre1,5.99999992232257
PolyRegre1,5.99999992232257
PolyRegre1,5.9999999242841655
PolyRegre1,5.999999922997517
PolyRegre1,5.999999919404568
PolyRegre1,5.999999922751797
PolyRegre1,5.999999922751797
PolyRegre1,5.999999916178299
PolyRegre1,5.999999919404568
PolyRegre1,5.999999919404568
PolyRegre1,5.99999990084762
PolyRegre1,5.999999636702512
PolyRegre1,5.999999910029443
PolyRegre1,5.999999910029443
PolyRegre1,5.999999916025857
PolyRegre1,5.999999915054027
PolyRegre1,5.99999991557276
PolyRegre1,5.999999910029443
PolyRegre1,5.999999910029443
PolyRegre1,5.999999895931626
PolyRegre1,5.999999895931626
PolyRegre1,5.999999916192878
PolyRegre1,5.999999916192878
PolyRegre1,5.99999991557276
PolyRegre1,5.99999991557276
PolyRegre1,5.999999915884786
PolyRegre1,5.999999915884786
PolyRegre1,5.999999913387227
PolyRegre1,5.999999913129161
PolyRegre1,5.999999895931626
PolyRegre1,5.999999895931626
PolyRegre1,5.999999916192878
PolyRegre1,5.999999916192878
PolyRegre1,5.999999919467158
PolyRegre1,5.999999919467158
PolyRegre1,5.999999919467158
PolyRegre1,5.999999919467158
PolyRegre1,5.999999916192878
PolyRegre1,5.999999916192878
PolyRegre1,5.999999915014849
PolyRegre1,5.999999915014849
PolyRegre1,5.999999908883582
PolyRegre1,5.999999908883582
PolyRegre1,5.999999917755245
PolyRegre1,5.999999915014849
PolyRegre1,5.999999915440049
PolyRegre1,5.999999915440049
PolyRegre1,5.999999917755245
PolyRegre1,5.999999917755245
PolyRegre1,5.999999917755245
PolyRegre1,5.999999917755245
PolyRegre1,2.9999999951019816
PolyRegre1,2.9999999951019816
PolyRegre1,2.99999999501322
PolyRegre1,2.99999999501322
PolyRegre1,2.99999999501322
PolyRegre1,2.99999999501322
PolyRegre1,2.9999999951019816
PolyRegre1,2.9999999951019816
PolyRegre1,2.99999999501322
PolyRegre1,2.99999999501322
PolyRegre1,2.99999999501322
PolyRegre1,2.99999999501322
PolyRegre1,2.99999999501322
PolyRegre1,2.99999999501322
PolyRegre1,2.99999999501322
PolyRegre1,2.99999999501322
PolyRegre1,2.9999999951019816
PolyRegre1,2.9999999951019816
PolyRegre1,2.9999999951019816
PolyRegre1,2.999999995102189
PolyRegre1,2.999999995013257
PolyRegre1,2.9999999950132312
PolyRegre1,2.999999995102189
PolyRegre1,2.999999995013257
PolyRegre1,2.999999995013257
PolyRegre1,2.99999999501322
PolyRegre1,2.999999995013257
PolyRegre1,2.9999999950132312
PolyRegre1,2.999999995102189
PolyRegre1,2.999999995013227
PolyRegre1,2.99999999501322
PolyRegre1,2.99999999501322
PolyRegre1,2.000000108699836
PolyRegre1,2.999999995102142
PolyRegre1,2.999999995102142
PolyRegre1,2.999999995102142
PolyRegre1,2.999999995102142
PolyRegre1,2.999999995013227
PolyRegre1,2.999999995013227
PolyRegre1,2.999999995013227
PolyRegre1,2.999999995013227
PolyRegre1,2.999999995013227
PolyRegre1,2.999999995013227
PolyRegre1,2.999999995102142
PolyRegre1,2.999999995102142
PolyRegre1,2.99999999510214
PolyRegre1,2.99999999510214
PolyRegre1,2.99999999510214
PolyRegre1,2.99999999510214
PolyRegre1,2.9999999951021947
PolyRegre1,2.9999999951021947
PolyRegre1,2.999999995102177
PolyRegre1,2.999999995102177
PolyRegre1,2.9999999951023466
PolyRegre1,2.9999999951023466
PolyRegre1,2.999999995102129
PolyRegre1,2.999999995102129
PolyRegre1,0.0
PolyRegre1,3.999999995019333
PolyRegre1,3.999999995019333
PolyRegre1,3.9999999950194094
PolyRegre1,3.9999999950194094
PolyRegre1,3.9999999950193392
PolyRegre1,3.9999999950193392
PolyRegre1,3.9999999950193392
PolyRegre1,3.9999999950193392
PolyRegre1,3.9999999950193392
PolyRegre1,3.9999999950193392
PolyRegre1,3.9999999950194094
PolyRegre1,3.9999999950194094
PolyRegre1,3.9999999950192886
PolyRegre1,3.9999999950192886
PolyRegre1,3.999999964707282
PolyRegre1,3.999999964707282
PolyRegre1,1.999999995006868
PolyRegre1,2.00000015931646
PolyRegre1,1.99999999500728
PolyRegre1,1.9999999950072456
PolyRegre1,1.9999999950071687
PolyRegre1,4.99999999529229
PolyRegre1,4.99999999529229
PolyRegre1,4.999999995292546
PolyRegre1,4.999999995292546
PolyRegre1,4.999999995292099
PolyRegre1,4.999999995292099
PolyRegre1,4.99999999529229
PolyRegre1,4.99999999529229
PolyRegre1,4.999999995292003
PolyRegre1,4.999999995292003
PolyRegre1,4.999999995292003
PolyRegre1,4.999999995292003
PolyRegre1,3.9999999950194174
PolyRegre1,3.9999999950194174
PolyRegre1,3.9999999950194174
PolyRegre1,3.9999999950194174
PolyRegre1,0.0
PolyRegre1,3.9999999950193392
PolyRegre1,3.9999999950193392
PolyRegre1,3.9999999950193392
PolyRegre1,3.9999999950193392
PolyRegre1,3.999999995019113
PolyRegre1,3.999999995019113
PolyRegre1,3.999999995019113
PolyRegre1,3.999999995019113
PolyRegre1,3.999999995019113
PolyRegre1,3.999999995019113
PolyRegre1,3.9999999950194094
PolyRegre1,3.9999999950194094
PolyRegre1,3.999999972781632
PolyRegre1,3.999999972781632
PolyRegre1,1.999999995006868
PolyRegre1,1.9999999950071925
PolyRegre1,1.999999995006868
PolyRegre1,1.9999999950072629
PolyRegre1,1.9999999950071288
PolyRegre1,3.9999999950194174
PolyRegre1,3.9999999950194174
PolyRegre1,3.9999999950194174
PolyRegre1,3.9999999950194174
PolyRegre1,4.999999995292192
PolyRegre1,4.999999995292206
PolyRegre1,4.999999995292206
PolyRegre1,4.999999995292192
PolyRegre1,4.999999995292192
PolyRegre1,4.999999995292206
PolyRegre1,4.999999995292206
PolyRegre1,4.9999999952919945
PolyRegre1,3.9999999950194094
PolyRegre1,3.9999999950194094
PolyRegre1,3.999999995019383
PolyRegre1,3.999999995019383
PolyRegre1,3.9999999462179416
PolyRegre1,3.9999999462179416
PolyRegre1,3.999999995019383
PolyRegre1,3.999999995019383
PolyRegre1,3.999999995019383
PolyRegre1,3.999999995019383
PolyRegre1,3.9999999950194094
PolyRegre1,3.9999999950194094
PolyRegre1,4.999999995292114
PolyRegre1,4.999999995292089
PolyRegre1,4.999999995292234
PolyRegre1,4.999999995292234
PolyRegre1,4.999999995292089
PolyRegre1,4.999999995292089
PolyRegre1,4.999999995291953
PolyRegre1,4.999999995291953
PolyRegre1,4.999999995292114
PolyRegre1,4.999999995292114
PolyRegre1,4.999999995292089
PolyRegre1,4.999999995292089
PolyRegre1,4.999999995292297
PolyRegre1,4.999999995292297
PolyRegre1,4.999999995292051
PolyRegre1,4.999999995292051
PolyRegre1,4.9999999952920575
PolyRegre1,4.9999999952917
PolyRegre1,4.999999995292089
PolyRegre1,4.999999995292089
PolyRegre1,4.999999995291903
PolyRegre1,4.999999995292051
PolyRegre1,4.999999995292135
PolyRegre1,4.999999995292089
PolyRegre1,4.999999995291903
PolyRegre1,4.9999999952920575
PolyRegre1,4.999999995292135
PolyRegre1,4.999999995292135
PolyRegre1,4.9999999952917
PolyRegre1,4.9999999952917
PolyRegre1,3.999999779504612
PolyRegre1,3.999999961317597
PolyRegre1,4.000000133995448
PolyRegre1,3.999999779504612
PolyRegre1,5.999999914359796
PolyRegre1,5.999999905621218
PolyRegre1,5.999999914359796
PolyRegre1,5.999999909612443
PolyRegre1,5.999999909612443
PolyRegre1,5.9999999150810455
PolyRegre1,5.999999915567144
PolyRegre1,5.999999905621218
PolyRegre1,5.999999909612443
PolyRegre1,5.999999918795376
PolyRegre1,5.999999914359796
PolyRegre1,5.999999912142004
PolyRegre1,5.999999911984691
PolyRegre1,5.999999911984691
PolyRegre1,5.999999916816556
PolyRegre1,5.999999916816556
PolyRegre1,5.999999911984691
PolyRegre1,5.999999911984691
PolyRegre1,5.999999914395318
PolyRegre1,5.999999914395318
PolyRegre1,5.9999999141154
PolyRegre1,5.9999999141154
PolyRegre1,5.9999999141154
PolyRegre1,5.9999999141154
PolyRegre1,5.999999914359796
PolyRegre1,5.999999914359796
PolyRegre1,5.999999914048686
PolyRegre1,5.999999914048686
PolyRegre1,5.999999914359796
PolyRegre1,5.999999914359796
PolyRegre1,5.999999910674764
PolyRegre1,5.999999917836671
PolyRegre1,5.999999914048686
PolyRegre1,5.999999916025857
PolyRegre1,5.999999914090828
PolyRegre1,5.999999914090828
PolyRegre1,5.999999909061584
PolyRegre1,5.999999909061584
PolyRegre1,5.999999900094651
PolyRegre1,5.999999909061584
PolyRegre1,5.999999906506621
PolyRegre1,5.999999906506621
PolyRegre1,5.999999909061584
PolyRegre1,5.999999909061584
PolyRegre1,5.999999909061584
PolyRegre1,5.999999909061584
PolyRegre1,5.999999909612443
PolyRegre1,5.999999909612443
PolyRegre1,1.999999995007256
PolyRegre1,1.999999995007178
PolyRegre1,1.999999995007186
PolyRegre1,1.999999995007184
PolyRegre1,1.999999995007166
PolyRegre1,1.9999999950071896
PolyRegre1,4.999999995292257
PolyRegre1,4.999999995292257
PolyRegre1,4.999999995291863
PolyRegre1,4.999999995291863
PolyRegre1,4.999999995292495
PolyRegre1,4.999999995292495
PolyRegre1,4.999999995292495
PolyRegre1,4.999999995292495
PolyRegre1,4.999999995292495
PolyRegre1,4.999999995292495
PolyRegre1,4.999999995292174
PolyRegre1,4.999999995292174
PolyRegre1,4.999999995292257
PolyRegre1,4.999999995292174
PolyRegre1,4.999999995292174
PolyRegre1,4.999999995292174
PolyRegre1,2.999999995102103
PolyRegre1,2.999999995102103
PolyRegre1,2.999999995013227
PolyRegre1,2.999999995013227
PolyRegre1,2.9999999950132223
PolyRegre1,2.9999999950132223
PolyRegre1,2.9999999950132223
PolyRegre1,2.9999999950132223
PolyRegre1,2.999999995102142
PolyRegre1,2.999999995102142
PolyRegre1,2.999999995013227
PolyRegre1,2.999999995013227
PolyRegre1,2.999999995013227
PolyRegre1,2.999999995013227
PolyRegre1,2.999999995102142
PolyRegre1,2.999999995102142
PolyRegre1,2.9999999950132223
PolyRegre1,2.9999999950132223
PolyRegre1,2.999999995013241
PolyRegre1,2.999999995013241
PolyRegre1,2.9999999951021024
PolyRegre1,2.9999999951021024
PolyRegre1,2.99999999501322
PolyRegre1,2.99999999501322
PolyRegre1,2.9999999951021024
PolyRegre1,2.999999995102103
PolyRegre1,2.99999999501322
PolyRegre1,2.999999995013241
PolyRegre1,2.9999999951021024
