Filename,Output,Delay
cleaned_transformed_ds4.csv,out4_10sec_shift_noise_filt,5.99999992232257
cleaned_transformed_ds4.csv,out5_2sec_shift,5.999999914542244
cleaned_transformed_ds4.csv,out5_2sec_shift_noise,5.999999914542244
cleaned_transformed_ds4.csv,out5_2sec_shift_filt,5.999999914542244
cleaned_transformed_ds4.csv,out5_2sec_shift_noise_filt,5.999999914542244
cleaned_transformed_ds4.csv,out5_4sec_shift,5.999999916244736
cleaned_transformed_ds4.csv,out5_4sec_shift_noise,5.999999916244736
cleaned_transformed_ds4.csv,out5_4sec_shift_filt,5.999999932832258
cleaned_transformed_ds4.csv,out5_4sec_shift_noise_filt,5.999999932832258
cleaned_transformed_ds4.csv,out5_6sec_shift,5.999999914115403
cleaned_transformed_ds4.csv,out5_6sec_shift_noise,5.999999914115403
cleaned_transformed_ds4.csv,out5_6sec_shift_filt,5.999999916244736
cleaned_transformed_ds4.csv,out5_6sec_shift_noise_filt,5.999999916244736
cleaned_transformed_ds4.csv,out5_8sec_shift,5.999999914115403
cleaned_transformed_ds4.csv,out5_8sec_shift_noise,5.999999914115403
cleaned_transformed_ds4.csv,out5_8sec_shift_filt,5.999999916001944
cleaned_transformed_ds4.csv,out5_8sec_shift_noise_filt,5.999999916001944
cleaned_transformed_ds4.csv,out5_10sec_shift,5.999999914115403
cleaned_transformed_ds4.csv,out5_10sec_shift_noise,5.999999914115403
cleaned_transformed_ds4.csv,out5_10sec_shift_filt,5.999999916025857
cleaned_transformed_ds4.csv,out5_10sec_shift_noise_filt,5.999999916025857
cleaned_transformed_ds4.csv,out6_2sec_shift,5.999999915227798
cleaned_transformed_ds4.csv,out6_2sec_shift_noise,3.999999995019483
cleaned_transformed_ds4.csv,out6_2sec_shift_filt,5.999999915227798
cleaned_transformed_ds4.csv,out6_2sec_shift_noise_filt,5.999999910674764
cleaned_transformed_ds4.csv,out6_4sec_shift,5.999999917836671
cleaned_transformed_ds4.csv,out6_4sec_shift_noise,5.999999918507621
cleaned_transformed_ds4.csv,out6_4sec_shift_filt,5.999999914090829
cleaned_transformed_ds4.csv,out6_4sec_shift_noise_filt,3.999999995019067
cleaned_transformed_ds4.csv,out6_6sec_shift,5.999999922997517
cleaned_transformed_ds4.csv,out6_6sec_shift_noise,5.999999917264974
cleaned_transformed_ds4.csv,out6_6sec_shift_filt,5.999999915051788
cleaned_transformed_ds4.csv,out6_6sec_shift_noise_filt,3.999999995019743
cleaned_transformed_ds4.csv,out6_8sec_shift,5.999999915227798
cleaned_transformed_ds4.csv,out6_8sec_shift_noise,5.999999910674764
cleaned_transformed_ds4.csv,out6_8sec_shift_filt,5.999999917264974
cleaned_transformed_ds4.csv,out6_8sec_shift_noise_filt,3.999999995019353
cleaned_transformed_ds4.csv,out6_10sec_shift,5.9999999146927125
cleaned_transformed_ds4.csv,out6_10sec_shift_noise,5.999999913881923
cleaned_transformed_ds4.csv,out6_10sec_shift_filt,5.9999999146927125
cleaned_transformed_ds4.csv,out6_10sec_shift_noise_filt,5.999999914320287
cleaned_transformed_ds4.csv,out7_2sec_shift,5.999999923228166
cleaned_transformed_ds4.csv,out7_2sec_shift_noise,5.999999923228166
cleaned_transformed_ds4.csv,out7_2sec_shift_filt,5.999999923228166
cleaned_transformed_ds4.csv,out7_2sec_shift_noise_filt,5.999999923228166
cleaned_transformed_ds4.csv,out7_4sec_shift,5.999999923228166
cleaned_transformed_ds4.csv,out7_4sec_shift_noise,5.999999923228166
cleaned_transformed_ds4.csv,out7_4sec_shift_filt,5.99999961213586
cleaned_transformed_ds4.csv,out7_4sec_shift_noise_filt,5.99999961213586
cleaned_transformed_ds4.csv,out7_6sec_shift,5.99999961213586
cleaned_transformed_ds4.csv,out7_6sec_shift_noise,5.99999961213586
cleaned_transformed_ds4.csv,out7_6sec_shift_filt,5.999999923228166
cleaned_transformed_ds4.csv,out7_6sec_shift_noise_filt,5.999999923228166
cleaned_transformed_ds4.csv,out7_8sec_shift,5.999999924781196
cleaned_transformed_ds4.csv,out7_8sec_shift_noise,5.999999924781196
cleaned_transformed_ds4.csv,out7_8sec_shift_filt,5.999999917076327
cleaned_transformed_ds4.csv,out7_8sec_shift_noise_filt,5.999999917076327
cleaned_transformed_ds4.csv,out7_10sec_shift,5.999999923228166
cleaned_transformed_ds4.csv,out7_10sec_shift_noise,5.999999923228166
cleaned_transformed_ds4.csv,out7_10sec_shift_filt,5.999999921402661
cleaned_transformed_ds4.csv,out7_10sec_shift_noise_filt,5.999999921402661
cleaned_transformed_ds4.csv,out8_2sec_shift,5.99999991238796
cleaned_transformed_ds4.csv,out8_2sec_shift_noise,5.99999991238796
cleaned_transformed_ds4.csv,out8_2sec_shift_filt,5.99999991238796
cleaned_transformed_ds4.csv,out8_2sec_shift_noise_filt,5.999999918742152
cleaned_transformed_ds4.csv,out8_4sec_shift,5.9999999146927125
cleaned_transformed_ds4.csv,out8_4sec_shift_noise,5.9999999146927125
cleaned_transformed_ds4.csv,out8_4sec_shift_filt,5.9999999146927125
cleaned_transformed_ds4.csv,out8_4sec_shift_noise_filt,5.9999999146927125
cleaned_transformed_ds4.csv,out8_6sec_shift,5.999999905621218
cleaned_transformed_ds4.csv,out8_6sec_shift_noise,5.999999905621218
cleaned_transformed_ds4.csv,out8_6sec_shift_filt,5.999999905621218
cleaned_transformed_ds4.csv,out8_6sec_shift_noise_filt,5.999999905621218
cleaned_transformed_ds4.csv,out8_8sec_shift,5.999999918795376
cleaned_transformed_ds4.csv,out8_8sec_shift_noise,5.999999918795376
cleaned_transformed_ds4.csv,out8_8sec_shift_filt,5.999999914542244
cleaned_transformed_ds4.csv,out8_8sec_shift_noise_filt,5.999999914542244
cleaned_transformed_ds4.csv,out8_10sec_shift,5.99999991238796
cleaned_transformed_ds4.csv,out8_10sec_shift_noise,5.999999911984692
cleaned_transformed_ds4.csv,out8_10sec_shift_filt,5.99999991238796
cleaned_transformed_ds4.csv,out8_10sec_shift_noise_filt,5.99999991238796
cleaned_transformed_ds5.csv,out1_0sec,5.9999999226386285
cleaned_transformed_ds5.csv,out2_0sec,5.999999922997517
cleaned_transformed_ds5.csv,out3_0sec,5.999999922997517
cleaned_transformed_ds5.csv,out4_0sec,5.999999922290617
cleaned_transformed_ds5.csv,out5_0sec,5.99999991384222
cleaned_transformed_ds5.csv,out6_0sec,0.9999999949123056
cleaned_transformed_ds5.csv,out7_0sec,5.999999895931626
cleaned_transformed_ds5.csv,out8_0sec,5.999999905456372
cleaned_transformed_ds5.csv,out1_2sec_shift,5.999999921463333
cleaned_transformed_ds5.csv,out1_2sec_shift_noise,5.999999921463333
cleaned_transformed_ds5.csv,out1_2sec_shift_filt,5.9999999226386285
cleaned_transformed_ds5.csv,out1_2sec_shift_noise_filt,5.9999999226386285
cleaned_transformed_ds5.csv,out1_4sec_shift,5.999999914820383
cleaned_transformed_ds5.csv,out1_4sec_shift_noise,5.999999914820383
cleaned_transformed_ds5.csv,out1_4sec_shift_filt,5.999999915227798
cleaned_transformed_ds5.csv,out1_4sec_shift_noise_filt,5.999999915227798
cleaned_transformed_ds5.csv,out1_6sec_shift,5.999999913881923
cleaned_transformed_ds5.csv,out1_6sec_shift_noise,5.999999913881923
cleaned_transformed_ds5.csv,out1_6sec_shift_filt,5.999999914820383
cleaned_transformed_ds5.csv,out1_6sec_shift_noise_filt,5.999999914820383
cleaned_transformed_ds5.csv,out1_8sec_shift,5.999999921463333
cleaned_transformed_ds5.csv,out1_8sec_shift_noise,5.999999921463333
cleaned_transformed_ds5.csv,out1_8sec_shift_filt,5.999999914820383
cleaned_transformed_ds5.csv,out1_8sec_shift_noise_filt,5.999999914820383
cleaned_transformed_ds5.csv,out1_10sec_shift,5.999999914820383
cleaned_transformed_ds5.csv,out1_10sec_shift_noise,5.999999914820383
cleaned_transformed_ds5.csv,out1_10sec_shift_filt,5.999999915227798
cleaned_transformed_ds5.csv,out1_10sec_shift_noise_filt,5.999999915227798
cleaned_transformed_ds5.csv,out2_2sec_shift,5.999999919404568
cleaned_transformed_ds5.csv,out2_2sec_shift_noise,5.999999919404568
cleaned_transformed_ds5.csv,out2_2sec_shift_filt,5.9999999242841655
cleaned_transformed_ds5.csv,out2_2sec_shift_noise_filt,5.9999999242841655
cleaned_transformed_ds5.csv,out2_4sec_shift,5.999999912927252
cleaned_transformed_ds5.csv,out2_4sec_shift_noise,5.999999912927252
cleaned_transformed_ds5.csv,out2_4sec_shift_filt,5.9999999242841655
cleaned_transformed_ds5.csv,out2_4sec_shift_noise_filt,5.999999922997517
cleaned_transformed_ds5.csv,out2_6sec_shift,5.9999999242841655
cleaned_transformed_ds5.csv,out2_6sec_shift_noise,5.999999922751797
cleaned_transformed_ds5.csv,out2_6sec_shift_filt,5.999999922997517
cleaned_transformed_ds5.csv,out2_6sec_shift_noise_filt,5.99999992232257
cleaned_transformed_ds5.csv,out2_8sec_shift,5.999999922751797
cleaned_transformed_ds5.csv,out2_8sec_shift_noise,5.999999919404568
cleaned_transformed_ds5.csv,out2_8sec_shift_filt,5.9999999242841655
cleaned_transformed_ds5.csv,out2_8sec_shift_noise_filt,5.99999992232257
cleaned_transformed_ds5.csv,out2_10sec_shift,5.999999919404568
cleaned_transformed_ds5.csv,out2_10sec_shift_noise,5.999999919404568
cleaned_transformed_ds5.csv,out2_10sec_shift_filt,5.999999919404568
cleaned_transformed_ds5.csv,out2_10sec_shift_noise_filt,5.999999919404568
cleaned_transformed_ds5.csv,out3_2sec_shift,5.99999992232257
cleaned_transformed_ds5.csv,out3_2sec_shift_noise,5.99999992232257
cleaned_transformed_ds5.csv,out3_2sec_shift_filt,5.9999999242841655
cleaned_transformed_ds5.csv,out3_2sec_shift_noise_filt,5.999999922997517
cleaned_transformed_ds5.csv,out3_4sec_shift,5.99999992232257
cleaned_transformed_ds5.csv,out3_4sec_shift_noise,5.99999992232257
cleaned_transformed_ds5.csv,out3_4sec_shift_filt,5.999999919404568
cleaned_transformed_ds5.csv,out3_4sec_shift_noise_filt,5.9999999242841655
cleaned_transformed_ds5.csv,out3_6sec_shift,5.999999922997517
cleaned_transformed_ds5.csv,out3_6sec_shift_noise,5.999999919404568
cleaned_transformed_ds5.csv,out3_6sec_shift_filt,5.999999922751797
cleaned_transformed_ds5.csv,out3_6sec_shift_noise_filt,5.999999922751797
cleaned_transformed_ds5.csv,out3_8sec_shift,5.999999922751797
cleaned_transformed_ds5.csv,out3_8sec_shift_noise,5.999999922751797
cleaned_transformed_ds5.csv,out3_8sec_shift_filt,5.999999922751797
cleaned_transformed_ds5.csv,out3_8sec_shift_noise_filt,5.999999922751797
cleaned_transformed_ds5.csv,out3_10sec_shift,5.999999922751797
cleaned_transformed_ds5.csv,out3_10sec_shift_noise,5.999999916178299
cleaned_transformed_ds5.csv,out3_10sec_shift_filt,5.999999919404568
cleaned_transformed_ds5.csv,out3_10sec_shift_noise_filt,5.999999919404568
cleaned_transformed_ds5.csv,out4_2sec_shift,5.999999922290617
cleaned_transformed_ds5.csv,out4_2sec_shift_noise,5.999999923228166
cleaned_transformed_ds5.csv,out4_2sec_shift_filt,5.999999921402661
cleaned_transformed_ds5.csv,out4_2sec_shift_noise_filt,5.999999921402661
cleaned_transformed_ds5.csv,out4_4sec_shift,5.999999636702512
cleaned_transformed_ds5.csv,out4_4sec_shift_noise,5.999999930975394
cleaned_transformed_ds5.csv,out4_4sec_shift_filt,5.999999916025857
cleaned_transformed_ds5.csv,out4_4sec_shift_noise_filt,5.999999915799444
cleaned_transformed_ds5.csv,out4_6sec_shift,5.99999990084762
cleaned_transformed_ds5.csv,out4_6sec_shift_noise,5.999999636702512
cleaned_transformed_ds5.csv,out4_6sec_shift_filt,5.999999910029443
cleaned_transformed_ds5.csv,out4_6sec_shift_noise_filt,5.999999910029443
cleaned_transformed_ds5.csv,out4_8sec_shift,5.999999916025857
cleaned_transformed_ds5.csv,out4_8sec_shift_noise,5.999999915054027
cleaned_transformed_ds5.csv,out4_8sec_shift_filt,5.99999990084762
cleaned_transformed_ds5.csv,out4_8sec_shift_noise_filt,5.99999990084762
cleaned_transformed_ds5.csv,out4_10sec_shift,5.99999991557276
cleaned_transformed_ds5.csv,out4_10sec_shift_noise,5.99999990084762
cleaned_transformed_ds5.csv,out4_10sec_shift_filt,5.999999910029443
cleaned_transformed_ds5.csv,out4_10sec_shift_noise_filt,5.999999910029443
cleaned_transformed_ds5.csv,out5_2sec_shift,5.99999991557276
cleaned_transformed_ds5.csv,out5_2sec_shift_noise,5.99999991557276
cleaned_transformed_ds5.csv,out5_2sec_shift_filt,5.999999912656206
cleaned_transformed_ds5.csv,out5_2sec_shift_noise_filt,5.999999912656206
cleaned_transformed_ds5.csv,out5_4sec_shift,5.999999915666766
cleaned_transformed_ds5.csv,out5_4sec_shift_noise,5.999999915666766
cleaned_transformed_ds5.csv,out5_4sec_shift_filt,5.999999895931626
cleaned_transformed_ds5.csv,out5_4sec_shift_noise_filt,5.999999895931626
cleaned_transformed_ds5.csv,out5_6sec_shift,5.999999895931626
cleaned_transformed_ds5.csv,out5_6sec_shift_noise,5.999999895931626
cleaned_transformed_ds5.csv,out5_6sec_shift_filt,5.999999916192878
cleaned_transformed_ds5.csv,out5_6sec_shift_noise_filt,5.999999916192878
cleaned_transformed_ds5.csv,out5_8sec_shift,5.99999991557276
cleaned_transformed_ds5.csv,out5_8sec_shift_noise,5.99999991557276
cleaned_transformed_ds5.csv,out5_8sec_shift_filt,5.999999915884786
cleaned_transformed_ds5.csv,out5_8sec_shift_noise_filt,5.999999915884786
cleaned_transformed_ds5.csv,out5_10sec_shift,5.999999913387227
cleaned_transformed_ds5.csv,out5_10sec_shift_noise,5.999999913129161
cleaned_transformed_ds5.csv,out5_10sec_shift_filt,5.999999929225282
cleaned_transformed_ds5.csv,out5_10sec_shift_noise_filt,5.999999929225282
cleaned_transformed_ds5.csv,out6_2sec_shift,0.9999999949121234
cleaned_transformed_ds5.csv,out6_2sec_shift_noise,0.9999999949121364
cleaned_transformed_ds5.csv,out6_2sec_shift_filt,0.9999999949123168
cleaned_transformed_ds5.csv,out6_2sec_shift_noise_filt,0.9999999949123168
