Filename,Input,Output,CrossCorr2,PolyRegre2,LinRegre2,ARXM2,LSTM2
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_4sec_shift,2,0,0,1,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_4sec_shift_noise,2,0,0,1,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_4sec_shift_filt,2,0,3,0,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_4sec_shift_noise_filt,2,0,3,3,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_6sec_shift,2,0,0,1,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_6sec_shift_noise,2,0,0,0,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_6sec_shift_filt,2,0,0,3,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_6sec_shift_noise_filt,2,0,0,3,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_8sec_shift,2,0,0,2,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_8sec_shift_noise,2,0,0,0,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_8sec_shift_filt,2,0,0,0,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_8sec_shift_noise_filt,2,0,0,0,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_10sec_shift,2,2,3,3,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_10sec_shift_noise,2,2,0,1,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_10sec_shift_filt,2,2,0,2,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_10sec_shift_noise_filt,2,2,0,2,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_0sec,2,0,2,1,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_0sec,2,2,2,3,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_2sec_shift,2,2,2,0,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_2sec_shift_noise,2,2,2,0,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_2sec_shift_filt,2,2,2,3,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_2sec_shift_noise_filt,2,2,2,3,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_4sec_shift,2,2,2,0,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_4sec_shift_noise,2,2,2,0,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_4sec_shift_filt,2,2,2,0,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_4sec_shift_noise_filt,2,2,2,0,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_6sec_shift,2,2,2,0,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_6sec_shift_noise,2,2,2,0,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_6sec_shift_filt,2,2,2,0,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_6sec_shift_noise_filt,2,2,2,0,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_8sec_shift,2,2,2,1,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_8sec_shift_noise,2,2,2,1,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_8sec_shift_filt,2,2,2,1,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_8sec_shift_noise_filt,2,2,2,1,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_10sec_shift,2,2,2,3,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_10sec_shift_noise,2,2,2,3,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_10sec_shift_filt,2,2,2,3,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_10sec_shift_noise_filt,2,2,2,3,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_2sec_shift,2,2,3,3,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_2sec_shift_noise,2,2,3,3,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_2sec_shift_filt,2,2,2,0,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_2sec_shift_noise_filt,2,2,2,2,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_4sec_shift,2,2,2,3,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_4sec_shift_noise,2,2,2,3,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_4sec_shift_filt,2,2,2,3,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_4sec_shift_noise_filt,2,2,2,3,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_6sec_shift,2,2,2,0,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_6sec_shift_noise,2,2,2,2,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_6sec_shift_filt,2,2,2,2,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_6sec_shift_noise_filt,2,2,2,2,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_8sec_shift,2,2,2,0,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_8sec_shift_noise,2,2,2,1,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_8sec_shift_filt,2,2,2,1,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_8sec_shift_noise_filt,2,2,2,1,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_10sec_shift,2,2,2,3,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_10sec_shift_noise,2,2,2,1,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_10sec_shift_filt,2,2,2,3,0
cleaned_transformed_ds2.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_10sec_shift_noise_filt,2,2,2,3,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_0sec,2,2,2,1,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_0sec,2,2,2,3,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_2sec_shift,2,2,2,0,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_2sec_shift_noise,2,2,2,0,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_2sec_shift_filt,2,2,3,0,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_2sec_shift_noise_filt,2,2,3,3,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_4sec_shift,2,0,3,1,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_4sec_shift_noise,2,0,3,1,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_4sec_shift_filt,2,0,3,1,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_4sec_shift_noise_filt,2,0,3,1,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_6sec_shift,2,0,2,1,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_6sec_shift_noise,2,0,2,1,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_6sec_shift_filt,2,0,2,0,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_6sec_shift_noise_filt,2,0,2,3,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_8sec_shift,2,0,2,0,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_8sec_shift_noise,2,0,2,0,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_8sec_shift_filt,2,0,2,2,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_8sec_shift_noise_filt,2,0,2,1,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_10sec_shift,2,0,2,1,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_10sec_shift_noise,2,0,2,1,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_10sec_shift_filt,2,0,2,3,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_10sec_shift_noise_filt,2,0,2,3,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_2sec_shift,2,2,2,0,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_2sec_shift_noise,2,2,2,3,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_2sec_shift_filt,2,2,2,2,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_2sec_shift_noise_filt,2,2,2,0,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_4sec_shift,2,2,2,1,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_4sec_shift_noise,2,2,2,1,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_4sec_shift_filt,2,2,2,3,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_4sec_shift_noise_filt,2,2,2,3,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_6sec_shift,2,2,3,1,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_6sec_shift_noise,2,2,3,1,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_6sec_shift_filt,2,2,2,1,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_6sec_shift_noise_filt,2,2,2,0,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_8sec_shift,2,2,3,1,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_8sec_shift_noise,2,2,3,1,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_8sec_shift_filt,2,2,3,1,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_8sec_shift_noise_filt,2,2,2,1,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_10sec_shift,2,2,2,3,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_10sec_shift_noise,2,2,2,3,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_10sec_shift_filt,2,2,3,2,0
cleaned_transformed_ds3.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_10sec_shift_noise_filt,2,2,3,2,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out1_0sec,4,2,4,7,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out2_0sec,4,2,4,2,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out3_0sec,4,2,2,7,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out4_0sec,4,2,1,1,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out5_0sec,4,3,4,1,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out6_0sec,4,5,1,3,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out7_0sec,4,3,3,7,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out8_0sec,4,1,1,5,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out1_2sec_shift,4,2,4,3,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out1_2sec_shift_noise,4,2,4,3,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out1_2sec_shift_filt,4,2,4,3,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out1_2sec_shift_noise_filt,4,2,4,3,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out1_4sec_shift,4,2,4,0,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out1_4sec_shift_noise,4,2,4,0,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out1_4sec_shift_filt,4,2,4,4,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out1_4sec_shift_noise_filt,4,2,4,4,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out1_6sec_shift,4,2,4,1,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out1_6sec_shift_noise,4,2,4,1,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out1_6sec_shift_filt,4,2,4,7,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out1_6sec_shift_noise_filt,4,2,4,7,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out1_8sec_shift,4,2,4,3,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out1_8sec_shift_noise,4,2,4,3,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out1_8sec_shift_filt,4,2,4,4,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out1_8sec_shift_noise_filt,4,2,4,4,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out1_10sec_shift,4,2,3,2,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out1_10sec_shift_noise,4,2,3,2,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out1_10sec_shift_filt,4,2,3,3,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out1_10sec_shift_noise_filt,4,2,3,3,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out2_2sec_shift,4,2,4,3,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out2_2sec_shift_noise,4,2,4,3,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out2_2sec_shift_filt,4,2,4,7,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out2_2sec_shift_noise_filt,4,2,4,4,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out2_4sec_shift,4,2,4,2,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out2_4sec_shift_noise,4,2,4,2,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out2_4sec_shift_filt,4,2,4,1,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out2_4sec_shift_noise_filt,4,2,4,1,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out2_6sec_shift,4,2,2,7,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out2_6sec_shift_noise,4,2,2,7,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out2_6sec_shift_filt,4,2,2,1,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out2_6sec_shift_noise_filt,4,2,2,1,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out2_8sec_shift,4,2,2,3,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out2_8sec_shift_noise,4,2,2,3,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out2_8sec_shift_filt,4,2,2,5,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out2_8sec_shift_noise_filt,4,2,2,5,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out2_10sec_shift,4,2,2,1,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out2_10sec_shift_noise,4,2,2,7,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out2_10sec_shift_filt,4,2,2,2,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out2_10sec_shift_noise_filt,4,2,2,2,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out3_2sec_shift,4,2,2,3,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out3_2sec_shift_noise,4,2,2,3,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out3_2sec_shift_filt,4,2,2,7,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out3_2sec_shift_noise_filt,4,2,2,7,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out3_4sec_shift,4,2,2,3,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out3_4sec_shift_noise,4,2,2,3,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out3_4sec_shift_filt,4,2,2,4,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out3_4sec_shift_noise_filt,4,2,2,4,0
cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out3_6sec_shift,4,2,2,2,0
