,Filename,Input,Output,CrossCorr2,PolyRegre2,LinRegre2,ARXM2,LSTM2,BestMethod2,BestDelay2
273,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out5_10sec_shift_noise,8.0,5.999999971006277,0.0,0.4234267801518939,0,CrossCorr2,8.0
274,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out5_10sec_shift_filt,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
275,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out5_10sec_shift_noise_filt,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
276,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out6_2sec_shift,8.0,6.0,0.0,1.4134528669656166,0,ARXM2,1.4134528669656166
277,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out6_2sec_shift_noise,8.0,6.0,0.0,0.0,0,LinRegre2,0.0
278,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out6_2sec_shift_filt,8.0,6.0,0.0,0.0,0,LinRegre2,0.0
279,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out6_2sec_shift_noise_filt,8.0,6.0,0.0,0.0,0,LinRegre2,0.0
280,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out6_4sec_shift,8.0,6.0,0.0,0.0,0,PolyRegre2,6.0
281,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out6_4sec_shift_noise,8.0,6.0,0.0,0.0,0,PolyRegre2,6.0
282,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out6_4sec_shift_filt,8.0,6.0,0.0,1.3396555192009556,0,PolyRegre2,6.0
283,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out6_4sec_shift_noise_filt,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
284,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out6_6sec_shift,8.0,6.0,0.0,0.0,0,PolyRegre2,6.0
285,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out6_6sec_shift_noise,8.0,6.0,0.0,0.0,0,PolyRegre2,6.0
286,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out6_6sec_shift_filt,8.0,6.0,0.0,0.0,0,PolyRegre2,6.0
287,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out6_6sec_shift_noise_filt,8.0,6.0,0.0,0.0,0,PolyRegre2,6.0
288,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out6_8sec_shift,8.0,6.0,0.0,1.141134577873321,0,CrossCorr2,8.0
289,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out6_8sec_shift_noise,8.0,0.0,10.0,2.95366328518781,0,CrossCorr2,8.0
290,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out6_8sec_shift_filt,8.0,6.0,0.0,1.5138801682920748,0,CrossCorr2,8.0
291,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out6_8sec_shift_noise_filt,8.0,6.0,0.0,10.0,0,CrossCorr2,8.0
292,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out6_10sec_shift,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
293,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out6_10sec_shift_noise,8.0,0.0,10.0,0.0,0,LinRegre2,10.0
294,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out6_10sec_shift_filt,8.0,6.0,0.0,1.055137229586336,0,CrossCorr2,8.0
295,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out6_10sec_shift_noise_filt,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
296,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out7_2sec_shift,8.0,6.0,0.0,0.0,0,LinRegre2,0.0
297,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out7_2sec_shift_noise,8.0,6.0,0.0,0.0,0,LinRegre2,0.0
298,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out7_2sec_shift_filt,8.0,6.0,0.0,0.0,0,LinRegre2,0.0
299,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out7_2sec_shift_noise_filt,8.0,6.0,0.0,0.0,0,LinRegre2,0.0
300,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out7_4sec_shift,8.0,6.0,0.0,1.180671900028777,0,PolyRegre2,6.0
301,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out7_4sec_shift_noise,8.0,6.0,0.0,1.1437966620443976,0,PolyRegre2,6.0
302,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out7_4sec_shift_filt,8.0,6.0,0.0,0.0,0,PolyRegre2,6.0
303,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out7_4sec_shift_noise_filt,8.0,6.0,0.0,0.0,0,PolyRegre2,6.0
304,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out7_6sec_shift,8.0,6.0,0.0,0.0,0,PolyRegre2,6.0
305,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out7_6sec_shift_noise,8.0,6.0,0.0,0.0,0,PolyRegre2,6.0
306,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out7_6sec_shift_filt,8.0,6.0,0.0,1.454384560129773,0,PolyRegre2,6.0
307,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out7_6sec_shift_noise_filt,8.0,6.0,0.0,1.4323259677809574,0,PolyRegre2,6.0
308,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out7_8sec_shift,8.0,6.0,0.0,2.040451107501905,0,CrossCorr2,8.0
309,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out7_8sec_shift_noise,8.0,6.0,0.0,2.0608560983262176,0,CrossCorr2,8.0
310,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out7_8sec_shift_filt,8.0,6.0,0.0,10.0,0,CrossCorr2,8.0
311,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out7_8sec_shift_noise_filt,8.0,6.0,0.0,9.019659356225242,0,CrossCorr2,8.0
312,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out7_10sec_shift,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
313,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out7_10sec_shift_noise,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
314,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out7_10sec_shift_filt,8.0,6.0,0.0,1.1507452637926434,0,CrossCorr2,8.0
315,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out7_10sec_shift_noise_filt,8.0,6.0,0.0,1.126838310049835,0,CrossCorr2,8.0
316,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out8_2sec_shift,8.0,6.0,0.0,0.0,0,LinRegre2,0.0
317,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out8_2sec_shift_noise,8.0,6.0,0.0,0.0,0,LinRegre2,0.0
318,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out8_2sec_shift_filt,8.0,6.0,0.0,0.0,0,LinRegre2,0.0
319,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out8_2sec_shift_noise_filt,8.0,6.0,0.0,0.0,0,LinRegre2,0.0
320,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out8_4sec_shift,8.0,6.0,0.0,0.0,0,PolyRegre2,6.0
321,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out8_4sec_shift_noise,8.0,6.0,0.0,0.0,0,PolyRegre2,6.0
322,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out8_4sec_shift_filt,8.0,6.0,0.0,0.0,0,PolyRegre2,6.0
323,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out8_4sec_shift_noise_filt,8.0,6.0,0.0,0.0,0,PolyRegre2,6.0
324,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out8_6sec_shift,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
325,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out8_6sec_shift_noise,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
326,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out8_6sec_shift_filt,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
327,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out8_6sec_shift_noise_filt,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
328,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out8_8sec_shift,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
329,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out8_8sec_shift_noise,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
330,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out8_8sec_shift_filt,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
331,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out8_8sec_shift_noise_filt,8.0,6.0,10.0,0.0,0,CrossCorr2,8.0
332,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out8_10sec_shift,8.0,0.0,10.0,0.0,0,LinRegre2,10.0
333,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out8_10sec_shift_noise,8.0,0.0,10.0,0.0,0,LinRegre2,10.0
334,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out8_10sec_shift_filt,8.0,0.0,10.0,0.0,0,LinRegre2,10.0
335,cleaned_transformed_ds5.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out8_10sec_shift_noise_filt,8.0,0.0,10.0,0.0,0,LinRegre2,10.0
336,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out1_0sec,8.0,0.0,0.0,0.0,0,PolyRegre2,0.0
337,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out2_0sec,8.0,6.0,0.0,0.8564198173837443,0,LinRegre2,0.0
338,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out3_0sec,8.0,0.0,10.0,0.0,0,PolyRegre2,0.0
339,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out4_0sec,8.0,0.0,10.0,1.0026896595204788,0,PolyRegre2,0.0
340,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out5_0sec,8.0,0.0,10.0,0.0,0,PolyRegre2,0.0
341,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out6_0sec,8.0,6.0,0.0,0.9867181250177568,0,LinRegre2,0.0
342,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out7_0sec,8.0,0.0,10.0,0.0,0,PolyRegre2,0.0
343,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out1_2sec_shift,8.0,0.0,0.0,0.0,0,PolyRegre2,0.0
344,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out1_2sec_shift_noise,8.0,0.0,0.0,0.0,0,PolyRegre2,0.0
345,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out1_2sec_shift_filt,8.0,0.0,0.0,0.0,0,PolyRegre2,0.0
346,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out1_2sec_shift_noise_filt,8.0,0.0,0.0,0.0,0,PolyRegre2,0.0
347,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out1_4sec_shift,8.0,0.0,0.0,0.0,0,CrossCorr2,8.0
348,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out1_4sec_shift_noise,8.0,0.0,0.0,0.0,0,CrossCorr2,8.0
349,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out1_4sec_shift_filt,8.0,0.0,0.0,0.0,0,CrossCorr2,8.0
350,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out1_4sec_shift_noise_filt,8.0,0.0,0.0,0.0,0,CrossCorr2,8.0
351,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out1_6sec_shift,8.0,0.0,0.0,0.0,0,CrossCorr2,8.0
352,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out1_6sec_shift_noise,8.0,0.0,0.0,0.0,0,CrossCorr2,8.0
353,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out1_6sec_shift_filt,8.0,0.0,0.0,0.0,0,CrossCorr2,8.0
354,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out1_6sec_shift_noise_filt,8.0,0.0,0.0,0.0,0,CrossCorr2,8.0
355,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out1_8sec_shift,8.0,0.0,0.0,0.0,0,CrossCorr2,8.0
356,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out1_8sec_shift_noise,8.0,0.0,0.0,0.0,0,CrossCorr2,8.0
357,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out1_8sec_shift_filt,8.0,0.0165443760269994,0.0,1.2230960470045398,0,CrossCorr2,8.0
358,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out1_8sec_shift_noise_filt,8.0,0.0004085749699886,0.0,1.2405362205947554,0,CrossCorr2,8.0
359,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out1_10sec_shift,8.0,0.0,0.0,0.0,0,CrossCorr2,8.0
360,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out1_10sec_shift_noise,8.0,0.0,0.0,0.0,0,CrossCorr2,8.0
361,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out1_10sec_shift_filt,8.0,0.0,0.0,0.0,0,CrossCorr2,8.0
362,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out1_10sec_shift_noise_filt,8.0,0.0,0.0,0.0,0,CrossCorr2,8.0
363,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out2_2sec_shift,8.0,6.0,0.0,1.001640816161031,0,ARXM2,1.001640816161031
364,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out2_2sec_shift_noise,8.0,6.0,0.0,0.0,0,LinRegre2,0.0
365,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out2_2sec_shift_filt,8.0,6.0,0.0,1.0025813362876617,0,ARXM2,1.0025813362876617
366,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out2_2sec_shift_noise_filt,8.0,6.0,0.0,0.8108449481531721,0,ARXM2,0.8108449481531721
367,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out2_4sec_shift,8.0,6.0,0.0,1.0099503551365805,0,PolyRegre2,6.0
368,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out2_4sec_shift_noise,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
369,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out2_4sec_shift_filt,8.0,6.0,0.0,1.0039928126728637,0,PolyRegre2,6.0
370,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out2_4sec_shift_noise_filt,8.0,6.0,0.0,0.4966012784706929,0,PolyRegre2,6.0
371,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out2_6sec_shift,8.0,6.0,0.0,1.0029725963910012,0,PolyRegre2,6.0
372,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out2_6sec_shift_noise,8.0,6.0,0.0,0.0,0,PolyRegre2,6.0
373,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out2_6sec_shift_filt,8.0,6.0,0.0,1.0009005160341975,0,PolyRegre2,6.0
374,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out2_6sec_shift_noise_filt,8.0,6.0,10.0,0.0,0,PolyRegre2,6.0
375,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out2_8sec_shift,8.0,6.0,0.0,1.0050297581154226,0,CrossCorr2,8.0
376,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out2_8sec_shift_noise,8.0,6.0,0.0,0.6602721676842014,0,CrossCorr2,8.0
377,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out2_8sec_shift_filt,8.0,6.0,0.0,1.006723792362855,0,CrossCorr2,8.0
378,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out2_8sec_shift_noise_filt,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
379,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out2_10sec_shift,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
380,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out2_10sec_shift_noise,8.0,0.0,10.0,0.0,0,LinRegre2,10.0
381,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out2_10sec_shift_filt,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
382,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out2_10sec_shift_noise_filt,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
383,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out3_2sec_shift,8.0,0.0,10.0,0.0,0,PolyRegre2,0.0
384,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out3_2sec_shift_noise,8.0,0.0,10.0,0.0,0,PolyRegre2,0.0
385,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out3_2sec_shift_filt,8.0,0.0,10.0,0.0,0,PolyRegre2,0.0
386,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out3_2sec_shift_noise_filt,8.0,0.0,10.0,0.0,0,PolyRegre2,0.0
387,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out3_4sec_shift,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
388,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out3_4sec_shift_noise,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
389,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out3_4sec_shift_filt,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
390,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out3_4sec_shift_noise_filt,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
391,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out3_6sec_shift,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
392,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out3_6sec_shift_noise,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
393,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out3_6sec_shift_filt,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
394,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out3_6sec_shift_noise_filt,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
395,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out3_8sec_shift,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
396,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out3_8sec_shift_noise,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
397,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out3_8sec_shift_filt,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
398,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out3_8sec_shift_noise_filt,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
399,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out3_10sec_shift,8.0,0.0,10.0,0.0,0,LinRegre2,10.0
400,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out3_10sec_shift_noise,8.0,0.0,10.0,0.0,0,LinRegre2,10.0
401,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out3_10sec_shift_filt,8.0,0.0,10.0,0.0,0,LinRegre2,10.0
402,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out3_10sec_shift_noise_filt,8.0,0.0,10.0,0.0,0,LinRegre2,10.0
403,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out4_2sec_shift,8.0,0.0,10.0,1.0082959177428548,0,ARXM2,1.0082959177428548
404,cleaned_transformed_ds6.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5'], dtype='object')",out4_2sec_shift_noise,8.0,0.0,10.0,0.9928189883180754,0,ARXM2,0.9928189883180754
