Filename,Input,Output,CrossCorr1,PolyRegre1,LinRegre1,ARXM1,LSTM1
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_0sec,-1.9563828006620622e-08,2.9999998818720086,2.000000084487687,2.000000084487687,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out2_0sec,-2.042042086520328e-08,2.999999988908824,-2.042042086520328e-08,2.999999988908824,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_2sec_shift,-1.683848801326881e-08,3.0000000762219816,1.9999998922193043,0.9999999382166106,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_2sec_shift_noise,-1.683848801326881e-08,3.0000000762219816,1.9999998922193043,0.9999999382166106,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_2sec_shift_filt,0.0,2.9999999388168943,2.9999999388168943,2.999999884250168,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_2sec_shift_noise_filt,0.0,2.9999999388168943,2.9999999388168943,2.999999884250168,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_4sec_shift,-1.683848801326881e-08,3.0000000762219816,1.9999998922193043,0.9999999382166106,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_4sec_shift_noise,-1.683848801326881e-08,3.0000000762219816,1.9999998922193043,0.9999999382166106,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_4sec_shift_filt,-1.5869662100187498e-08,2.9999999917462903,1.9999999892076392,-1.5869662100187498e-08,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_4sec_shift_noise_filt,-1.5869662100187498e-08,2.9999999917462903,1.9999999892076392,-1.5869662100187498e-08,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_6sec_shift,-1.5869662100187498e-08,2.9999999917462903,1.9999999892076392,-1.5869662100187498e-08,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_6sec_shift_noise,-1.5869662100187498e-08,2.9999999917462903,1.9999999892076392,-1.5869662100187498e-08,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_6sec_shift_filt,-4.7275107010585744e-08,3.000000052477685,1.9999998022638792,3.0000000524776853,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_6sec_shift_noise_filt,-4.7275107010585744e-08,3.000000052477685,1.9999998022638792,3.0000000524776853,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_8sec_shift,-1.683848801326881e-08,3.0000000762219816,1.9999998922193043,0.9999999382166106,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_8sec_shift_noise,-1.683848801326881e-08,3.0000000762219816,1.9999998922193043,0.9999999382166106,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_8sec_shift_filt,-1.683848801326881e-08,3.0000000762219816,1.9999998922193043,0.9999999382166106,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_8sec_shift_noise_filt,-1.683848801326881e-08,3.0000000762219816,1.9999998922193043,0.9999999382166106,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_10sec_shift,-4.7275107010585744e-08,3.000000052477685,1.9999998022638792,3.0000000524776853,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_10sec_shift_noise,-4.7275107010585744e-08,3.000000052477685,1.9999998022638792,3.0000000524776853,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_10sec_shift_filt,-1.5869662100187498e-08,2.9999999917462903,1.9999999892076392,-1.5869662100187498e-08,0
cleaned_transformed_ds1.csv,"Index(['in1', 'in2', 'in3', 'in4'], dtype='object')",out1_10sec_shift_noise_filt,-1.5869662100187498e-08,2.9999999917462903,1.9999999892076392,-1.5869662100187498e-08,0
