Method,BestDelay
ARXM2,2.1885928975712954
ARXM2,1.466121581841923
ARXM2,2.1885928975712954
ARXM2,0.9916475109041922
ARXM2,2.691477414588097
ARXM2,1.1212351688080529
ARXM2,1.0762923996788287
ARXM2,4.834749319250447
ARXM2,4.881439648514172
ARXM2,2.3207594453604967
ARXM2,2.320282636519762
ARXM2,1.224578347177316
ARXM2,2.1885928975712954
ARXM2,1.466121581841923
ARXM2,0.0622618308567641
ARXM2,1.881808553325253
ARXM2,2.05933538252494
ARXM2,1.1625471739092252
ARXM2,1.2949647738937666
ARXM2,1.2989454813466974
ARXM2,1.4134528669656166
ARXM2,1.001640816161031
ARXM2,1.0025813362876617
ARXM2,0.8108449481531721
ARXM2,1.0082959177428548
ARXM2,0.9928189883180754
ARXM2,0.9892106967160564
ARXM2,0.9897704217572052
ARXM2,0.9971904933407746
ARXM2,0.9934062228048596
ARXM2,0.9911133606447298
ARXM2,0.9911133606447298
ARXM2,0.9889740443905756
ARXM2,0.9939801609456737
ARXM2,0.9721579226426804
ARXM2,0.9832240262045024
ARXM2,0.031130915428382
ARXM2,0.4692916211755441
ARXM2,0.4500841732418799
ARXM2,0.2240408028300447
ARXM2,0.4764156241687409
ARXM2,4.304895763885206
ARXM2,2.3424022685178443
ARXM2,1.4618483741900228
ARXM2,2.300001922956904
ARXM2,0.8112440578995294
ARXM2,0.7729728544784866
ARXM2,2.4283454529650785
ARXM2,2.621656467415226
ARXM2,0.9047955395701494
ARXM2,1.1184773924251925
ARXM2,0.931686965340038
ARXM2,10.0
ARXM2,1.2074475542870875
ARXM2,1.6460580161650211
ARXM2,1.0563947292632991
ARXM2,1.0440041810031673
ARXM2,1.946980114304437
ARXM2,1.946980114304437
ARXM2,1.946980114304437
ARXM2,1.946980114304437
ARXM2,1.2162147517070112
ARXM2,0.3938082972695025
ARXM2,0.5468868584570381
ARXM2,0.8348948792648896
ARXM2,0.8296931296452217
ARXM2,1.017594434257009
ARXM2,1.017594434257009
ARXM2,1.017594434257009
ARXM2,1.9871038206508336
ARXM2,1.0506279922545585
ARXM2,1.32966425314855
ARXM2,1.0361430978145123
ARXM2,2.1751253836345006
ARXM2,5.30393610675062
ARXM2,1.0516617438693854
ARXM2,1.0402435677856956
ARXM2,1.0197071481253994
ARXM2,1.0285754112681504
ARXM2,2.8388124364472374
ARXM2,1.0322369698545506
ARXM2,1.0220773863524015
ARXM2,0.4365194857175652
ARXM2,0.1642364613967054
ARXM2,0.0622618308567641
ARXM2,0.0622618308567641
ARXM2,0.0
ARXM2,0.0
ARXM2,0.8467444888165416
ARXM2,1.8126903982000584
ARXM2,1.1720082990939371
ARXM2,1.1250185351949318
ARXM2,1.0884619377488416
ARXM2,6.260587351147651
ARXM2,0.9866443487366762
ARXM2,0.9895241060226518
ARXM2,0.6591596019195641
ARXM2,0.8896993230294878
ARXM2,0.8896993230294878
ARXM2,0.7900908206763606
ARXM2,0.6415124641333647
