Filename,Output,CC1,PR1,LR1,AR1,LM1,CC2,PR2,LR2,AR2,LM2
cleaned_transformed_ds6.csv,out7_4sec_shift_noise_filt,4,3,2,0,0,4.999999995292124,4.999999995292124,3.9999999946638938,3.9999999946638938,0
cleaned_transformed_ds6.csv,out7_6sec_shift,4,3,2,3,0,4.99999999529222,4.99999999529222,3.999999994664111,0.0,0
cleaned_transformed_ds6.csv,out7_6sec_shift_noise,4,3,2,3,0,4.99999999529222,4.99999999529222,3.999999994664111,0.0,0
cleaned_transformed_ds6.csv,out7_6sec_shift_filt,4,3,2,3,0,4.999999995292184,4.999999995292184,3.999999994663674,2.999999994746792,0
cleaned_transformed_ds6.csv,out7_6sec_shift_noise_filt,4,3,2,3,0,4.999999995292124,4.999999995292124,3.9999999946638938,3.9999999946638938,0
cleaned_transformed_ds6.csv,out7_8sec_shift,4,3,2,3,0,4.99999999529222,4.99999999529222,3.999999994664111,0.0,0
cleaned_transformed_ds6.csv,out7_8sec_shift_noise,4,3,2,3,0,4.999999995292124,4.999999995292124,3.9999999946638938,3.9999999946638938,0
cleaned_transformed_ds6.csv,out7_8sec_shift_filt,4,3,2,3,0,4.999999995292,4.999999995292,3.99999999466366,4.999999995292,0
cleaned_transformed_ds6.csv,out7_8sec_shift_noise_filt,4,3,2,3,0,4.99999999529222,4.99999999529222,3.999999994664111,0.0,0
cleaned_transformed_ds6.csv,out7_10sec_shift,4,3,0,3,0,4.99999999529222,4.99999999529222,3.999999994664111,0.0,0
cleaned_transformed_ds6.csv,out7_10sec_shift_noise,4,3,0,3,0,4.999999995292,4.999999995292,3.99999999466366,4.999999995292,0
cleaned_transformed_ds6.csv,out7_10sec_shift_filt,4,3,0,3,0,4.999999995292184,4.999999995292184,3.999999994663674,2.999999994746792,0
cleaned_transformed_ds6.csv,out7_10sec_shift_noise_filt,4,3,0,3,0,4.999999995292184,4.999999995292184,3.999999994663674,2.999999994746792,0
cleaned_transformed_ds7.csv,out1_0sec,1,4,1,1,0,4.999999995292184,4.999999995292184,3.999999994663674,2.999999994746792,0
cleaned_transformed_ds7.csv,out2_0sec,3,2,3,3,0,4.999999995292184,4.999999995292184,3.999999994663674,2.999999994746792,0
cleaned_transformed_ds7.csv,out3_0sec,3,0,1,2,0,4.999999995291912,4.999999995291912,2.999999995457712,4.999999995291912,0
cleaned_transformed_ds7.csv,out4_0sec,4,5,2,4,0,4.999999995291744,4.999999995291744,2.99999999545762,2.999999994746654,0
cleaned_transformed_ds7.csv,out5_0sec,4,4,2,0,0,4.999999995292158,4.999999995292158,2.9999999951021143,0.0,0
cleaned_transformed_ds7.csv,out6_0sec,5,5,1,3,0,4.999999995292158,4.999999995292158,2.9999999951021143,0.0,0
cleaned_transformed_ds7.csv,out7_0sec,5,5,3,3,0,4.999999995292158,4.999999995292158,2.9999999951021143,0.0,0
cleaned_transformed_ds7.csv,out8_0sec,0,0,3,3,0,4.999999995291665,4.999999995291665,2.9999999954579706,3.9999999946642126,0
cleaned_transformed_ds7.csv,out1_2sec_shift,1,4,1,0,0,4.999999995292158,4.999999995292158,2.9999999951021143,0.0,0
cleaned_transformed_ds7.csv,out1_2sec_shift_noise,1,4,1,0,0,4.999999995292158,4.999999995292158,2.9999999951021143,0.0,0
cleaned_transformed_ds7.csv,out1_2sec_shift_filt,1,4,1,0,0,4.999999995291744,4.999999995291744,2.99999999545762,2.999999994746654,0
