Index,Filename,Input,Output,CrossCorr1,PolyRegre1,LinRegre1,ARXM1,LSTM1,BestMethod1,BestDelay1
43,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out2_8sec_shift_noise_filt,1.999999969939863,5.999999911279399,1.999999969939863,4.999999744916937,0,PolyRegre1,5.999999911279399
44,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out2_10sec_shift,2.000000060286634,5.99999992232257,2.000000060286634,1.0000000810829608,0,PolyRegre1,5.99999992232257
45,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out2_10sec_shift_noise,1.9999999401793724,5.999999937665336,1.9999999401793724,6.999999970557006,0,ARXM1,6.999999970557006
46,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out2_10sec_shift_filt,2.000000064046717,5.999999922206253,2.000000064046717,2.000000064046717,0,PolyRegre1,5.999999922206253
47,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out2_10sec_shift_noise_filt,2.000000064046717,5.999999922206253,2.000000064046717,2.000000064046717,0,PolyRegre1,5.999999922206253
48,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out3_2sec_shift,2.0000001522524524,5.999999913827925,2.0000001522524524,3.000000071890108,0,CrossCorr1,2.0000001522524524
49,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out3_2sec_shift_noise,2.0000001522524524,5.999999913827925,2.0000001522524524,3.000000071890108,0,CrossCorr1,2.0000001522524524
50,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out3_2sec_shift_filt,1.9999999401793724,5.999999937665336,1.9999999401793724,6.999999970557006,0,CrossCorr1,1.9999999401793724
51,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out3_2sec_shift_noise_filt,1.9999999401793724,5.999999937665336,1.9999999401793724,6.999999970557006,0,CrossCorr1,1.9999999401793724
52,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out3_4sec_shift,2.0000001522524524,5.999999913827925,2.0000001522524524,3.000000071890108,0,ARXM1,3.000000071890108
53,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out3_4sec_shift_noise,2.0000001522524524,5.999999913827925,2.0000001522524524,3.000000071890108,0,ARXM1,3.000000071890108
54,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out3_4sec_shift_filt,1.9999999694584016,5.99999991490012,1.9999999694584016,3.999999975168972,0,ARXM1,3.999999975168972
55,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out3_4sec_shift_noise_filt,1.9999999694584016,5.99999991490012,1.9999999694584016,3.999999975168972,0,ARXM1,3.999999975168972
56,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out3_6sec_shift,2.000000064046717,5.999999922206253,2.000000064046717,2.000000064046717,0,PolyRegre1,5.999999922206253
57,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out3_6sec_shift_noise,1.9999999401793724,5.999999937665336,1.9999999401793724,6.999999970557006,0,PolyRegre1,5.999999937665336
58,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out3_6sec_shift_filt,2.000000060286634,5.99999992232257,2.000000060286634,1.0000000810829608,0,PolyRegre1,5.99999992232257
59,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out3_6sec_shift_noise_filt,2.000000060286634,5.99999992232257,2.000000060286634,1.0000000810829608,0,PolyRegre1,5.99999992232257
60,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out3_8sec_shift,2.0000001522524524,5.999999913827925,2.0000001522524524,3.000000071890108,0,PolyRegre1,5.999999913827925
61,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out3_8sec_shift_noise,2.0000001522524524,5.999999913827925,2.0000001522524524,3.000000071890108,0,PolyRegre1,5.999999913827925
62,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out3_8sec_shift_filt,1.9999999694584016,5.99999991490012,1.9999999694584016,3.999999975168972,0,PolyRegre1,5.99999991490012
63,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out3_8sec_shift_noise_filt,2.000000064046717,5.999999922206253,2.000000064046717,2.000000064046717,0,PolyRegre1,5.999999922206253
64,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out3_10sec_shift,2.000000060286634,5.99999992232257,2.000000060286634,1.0000000810829608,0,PolyRegre1,5.99999992232257
65,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out3_10sec_shift_noise,2.000000060286634,5.99999992232257,2.000000060286634,1.0000000810829608,0,PolyRegre1,5.99999992232257
66,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out3_10sec_shift_filt,1.9999999401793724,5.999999937665336,1.9999999401793724,6.999999970557006,0,ARXM1,6.999999970557006
67,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out3_10sec_shift_noise_filt,1.9999999694584016,5.99999991490012,1.9999999694584016,3.999999975168972,0,PolyRegre1,5.99999991490012
68,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out4_2sec_shift,1.9999999950071048,0.9999999950011108,0.999999995001026,1.9999999950071048,0,CrossCorr1,1.9999999950071048
69,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out4_2sec_shift_noise,1.9999999950071048,0.9999999950011108,0.999999995001026,1.9999999950071048,0,CrossCorr1,1.9999999950071048
70,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out4_2sec_shift_filt,2.0000000503262467,0.9999999664287454,0.9999999664287454,6.999999978477658,0,CrossCorr1,2.0000000503262467
71,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out4_2sec_shift_noise_filt,2.0000000503262467,0.9999999664287454,0.9999999664287454,6.999999978477658,0,CrossCorr1,2.0000000503262467
72,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out4_4sec_shift,1.9999999618971795,5.999999919404568,1.0000000811533334,2.9999998881886323,0,ARXM1,2.9999998881886323
73,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out4_4sec_shift_noise,1.9999999618971795,5.999999919404568,1.0000000811533334,2.9999998881886323,0,ARXM1,2.9999998881886323
74,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out4_4sec_shift_filt,2.0000001521292514,5.999999916178299,1.0000000760646257,5.999999916178299,0,CrossCorr1,2.0000001521292514
75,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out4_4sec_shift_noise_filt,2.0000001521292514,5.999999916178299,1.0000000760646257,5.999999916178299,0,CrossCorr1,2.0000001521292514
76,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out4_6sec_shift,2.0000000562705837,5.999999922997517,0.9999999763248848,0.0,0,PolyRegre1,5.999999922997517
77,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out4_6sec_shift_noise,2.0000001521292514,5.999999916178299,1.0000000760646257,5.999999916178299,0,PolyRegre1,5.999999916178299
78,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out4_6sec_shift_filt,1.9999999618971795,5.999999919404568,1.0000000811533334,2.9999998881886323,0,PolyRegre1,5.999999919404568
79,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out4_6sec_shift_noise_filt,1.9999999618971795,5.999999919404568,1.0000000811533334,2.9999998881886323,0,PolyRegre1,5.999999919404568
80,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out4_8sec_shift,1.9999999618971795,5.999999919404568,1.0000000811533334,2.9999998881886323,0,PolyRegre1,5.999999919404568
81,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out4_8sec_shift_noise,1.9999999618971795,5.999999919404568,1.0000000811533334,2.9999998881886323,0,PolyRegre1,5.999999919404568
82,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out4_8sec_shift_filt,2.0000000562705837,5.999999922997517,0.9999999763248848,0.0,0,PolyRegre1,5.999999922997517
83,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out4_8sec_shift_noise_filt,2.0000000562705837,5.999999922997517,0.9999999763248848,0.0,0,PolyRegre1,5.999999922997517
84,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out4_10sec_shift,2.0000000562705837,5.999999922997517,0.9999999763248848,0.0,0,PolyRegre1,5.999999922997517
85,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out4_10sec_shift_noise,2.000000040068793,5.999999922751797,1.0000000765548418,6.999999965035974,0,ARXM1,6.999999965035974
86,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out4_10sec_shift_filt,2.000000060286634,5.99999992232257,1.0000000810829608,2.000000060286634,0,PolyRegre1,5.99999992232257
87,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out4_10sec_shift_noise_filt,2.000000060286634,5.99999992232257,1.0000000810829608,2.000000060286634,0,PolyRegre1,5.99999992232257
88,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out5_2sec_shift,4.999999910671864,5.999999914542244,1.0000000754801863,0.0,0,LinRegre1,1.0000000754801863
89,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out5_2sec_shift_noise,4.999999910671864,5.999999914542244,1.0000000754801863,0.0,0,LinRegre1,1.0000000754801863
90,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out5_2sec_shift_filt,4.999999910671864,5.999999914542244,1.0000000754801863,0.0,0,LinRegre1,1.0000000754801863
91,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out5_2sec_shift_noise_filt,4.999999910671864,5.999999914542244,1.0000000754801863,0.0,0,LinRegre1,1.0000000754801863
92,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out5_4sec_shift,3.999999961317597,5.999999916244736,1.0000000791472412,0.0,0,CrossCorr1,3.999999961317597
93,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out5_4sec_shift_noise,3.999999961317597,5.999999916244736,1.0000000791472412,0.0,0,CrossCorr1,3.999999961317597
94,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out5_4sec_shift_filt,4.00000011020195,5.999999932832258,1.0000000819016934,6.999999966454648,0,CrossCorr1,4.00000011020195
95,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out5_4sec_shift_noise_filt,4.00000011020195,5.999999932832258,1.0000000819016934,6.999999966454648,0,CrossCorr1,4.00000011020195
96,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out5_6sec_shift,3.999999963723172,5.999999914115403,1.0000000797486348,2.999999883974538,0,PolyRegre1,5.999999914115403
97,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out5_6sec_shift_noise,3.999999963723172,5.999999914115403,1.0000000797486348,2.999999883974538,0,PolyRegre1,5.999999914115403
98,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out5_6sec_shift_filt,3.999999961317597,5.999999916244736,1.0000000791472412,0.0,0,PolyRegre1,5.999999916244736
99,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out5_6sec_shift_noise_filt,3.999999961317597,5.999999916244736,1.0000000791472412,0.0,0,PolyRegre1,5.999999916244736
100,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out5_8sec_shift,3.999999963723172,5.999999914115403,1.0000000797486348,2.999999883974538,0,PolyRegre1,5.999999914115403
101,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out5_8sec_shift_noise,3.999999963723172,5.999999914115403,1.0000000797486348,2.999999883974538,0,PolyRegre1,5.999999914115403
102,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out5_8sec_shift_filt,3.999999969326743,5.999999916001944,1.0000000811495275,1.9999999653551472,0,PolyRegre1,5.999999916001944
103,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out5_8sec_shift_noise_filt,3.999999969326743,5.999999916001944,1.0000000811495275,1.9999999653551472,0,PolyRegre1,5.999999916001944
104,cleaned_transformed_ds4.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6', 'in7', 'in8'], dtype='object')",out5_10sec_shift,3.999999963723172,5.999999914115403,1.0000000797486348,2.999999883974538,0,PolyRegre1,5.999999914115403
