in1,in2,in3,in4,out1_0sec,out2_0sec,out1_2sec_shift,out1_2sec_shift_noise,out1_2sec_shift_filt,out1_2sec_shift_noise_filt,out1_4sec_shift,out1_4sec_shift_noise,out1_4sec_shift_filt,out1_4sec_shift_noise_filt,out1_6sec_shift,out1_6sec_shift_noise,out1_6sec_shift_filt,out1_6sec_shift_noise_filt,out1_8sec_shift,out1_8sec_shift_noise,out1_8sec_shift_filt,out1_8sec_shift_noise_filt,out1_10sec_shift,out1_10sec_shift_noise,out1_10sec_shift_filt,out1_10sec_shift_noise_filt,out2_2sec_shift,out2_2sec_shift_noise,out2_2sec_shift_filt,out2_2sec_shift_noise_filt,out2_4sec_shift,out2_4sec_shift_noise,out2_4sec_shift_filt,out2_4sec_shift_noise_filt,out2_6sec_shift,out2_6sec_shift_noise,out2_6sec_shift_filt,out2_6sec_shift_noise_filt,out2_8sec_shift,out2_8sec_shift_noise,out2_8sec_shift_filt,out2_8sec_shift_noise_filt,out2_10sec_shift,out2_10sec_shift_noise,out2_10sec_shift_filt,out2_10sec_shift_noise_filt
125,-20.964,41.786,2000.0,168.7,1628.0,2497.2,1626.6,1627.0696624202074,1623.7696253935808,1624.7113675607372,1606.1,1606.0286368243012,1608.2818692849885,1607.8557310404826,1596.2,1596.1926996607335,1595.699654871239,1595.9783460092394,1574.0,1573.3994943335888,1576.4909896879217,1576.598063372042,1566.1,1566.892768534736,1564.1337440576365,1563.7105715522332,2495.1,2495.0807620127403,2495.632704775413,2495.8296253783137,2497.1,2494.9912407525026,2497.033221263669,2497.202775842936,2498.0,2498.3449702558246,2497.9511121535043,2498.714620711233,2501.4,2500.67094809946,2500.120342527979,2500.884398468145,2497.3,2497.7665349701147,2499.1751885157128,2499.1597149585687
126,-21.503,41.936,2000.0,169.35,1629.4,2497.0,1628.4,1628.6663204058775,1627.2461381305636,1628.8454914181211,1617.8,1619.3536897642696,1616.7057686197572,1616.555281221345,1600.9,1602.0014747721316,1601.4677208223477,1601.5719603034086,1592.4,1590.8853908974804,1587.6500844072075,1587.9113800622515,1562.4,1560.8264006948427,1567.8776304327723,1568.173705523482,2495.0,2493.814295154903,2495.757090900983,2495.842954799664,2496.4,2496.941723678585,2496.265667729493,2496.5239662566987,2497.8,2497.8990071765197,2497.585992903085,2498.309752132426,2497.4,2498.49275938899,2498.775919345046,2499.1109612061537,2501.9,2503.532239514181,2500.233778614778,2499.505259107679
127,-21.926,41.823,2000.0,168.88,1628.2,2496.6,1628.0,1628.2349933551714,1628.3309888298013,1629.64599595545,1626.6,1625.8578711361276,1623.7696253935808,1624.2730515235726,1606.1,1606.7853471669464,1608.2818692849885,1608.0741730868376,1596.2,1595.6962502479355,1595.699654871239,1596.106825239952,1574.0,1573.7921319850752,1576.4909896879217,1577.1994773903984,2497.2,2496.9778059995288,2496.466980069684,2496.28209857651,2495.1,2495.7869636853284,2495.632704775413,2495.8797742536763,2497.1,2496.549435360315,2497.033221263669,2497.581179904947,2498.0,2498.358238426506,2497.9511121535043,2497.600487667428,2501.4,2502.057426679263,2500.120342527979,2499.054683831234
128,-21.712,41.965,2000.0,169.77,1629.8,2496.6,1629.4,1628.8819156436705,1628.7304831733036,1629.3549124860222,1628.4,1628.4857727290569,1627.2461381305636,1628.2745717784107,1617.8,1618.4249890044002,1616.7057686197572,1616.3191400210812,1600.9,1600.73557773968,1601.4677208223477,1601.7528335710067,1592.4,1592.3634042479434,1587.6500844072075,1588.1852541020844,2497.0,2495.721030854925,2496.8045955310536,2496.757815875785,2495.0,2495.7739660910247,2495.757090900983,2496.0425924310507,2496.4,2497.007508471844,2496.265667729493,2496.792428854029,2497.8,2497.428279173545,2497.585992903085,2496.800217416503,2497.4,2497.284114264701,2498.775919345046,2498.265670617732
129,-21.906,41.82,2000.0,170.46,1630.9,2495.0,1628.2,1628.678580798451,1628.9936642610282,1628.961668140394,1628.0,1627.3924164124503,1628.3309888298013,1629.496023025406,1626.6,1626.9595609440537,1623.7696253935808,1623.6842329775343,1606.1,1605.601257461955,1608.2818692849885,1607.9918111114812,1596.2,1597.2307545483404,1595.699654871239,1595.834862885385,2496.6,2494.5226664946717,2496.6348082619643,2496.9709807322674,2497.2,2498.01943086699,2496.466980069684,2496.6352972349814,2495.1,2496.609098567733,2495.632704775413,2495.620996854327,2497.1,2496.979275590378,2497.033221263669,2496.433574255589,2498.0,2497.020574120789,2497.9511121535043,2497.7922220250443
130,-22.733,42.051,2000.0,169.58,1624.3,2496.5,1629.8,1630.673078537941,1629.2674665146264,1628.7331047616876,1629.4,1628.322373642834,1628.7304831733036,1629.7545120035795,1628.4,1628.6478114478962,1627.2461381305636,1627.1315845279155,1617.8,1618.1905836485807,1616.7057686197572,1615.200050560295,1600.9,1601.6279905179138,1601.4677208223477,1601.426549548011,2496.6,2496.2179859783164,2496.2226927503216,2496.754371901575,2497.0,2496.665511877004,2496.8045955310536,2496.958766427322,2495.0,2495.431634474943,2495.757090900983,2495.04986531301,2496.4,2496.9031052023524,2496.265667729493,2496.6287680948826,2497.8,2498.300409441512,2497.585992903085,2497.318947478388
131,-23.947,41.797,2000.0,169.09,1611.6,2494.7,1630.9,1632.2314003179474,1627.694065663384,1627.315977352392,1628.2,1628.0531393402714,1628.9936642610282,1629.2945052256705,1628.0,1628.8219155060078,1628.3309888298013,1627.9268516246816,1626.6,1626.2407589219083,1623.7696253935808,1621.9776805906154,1606.1,1605.1168861323135,1608.2818692849885,1608.213014343271,2495.0,2495.0118174235204,2495.824006033228,2495.9916852217925,2496.6,2495.678345647506,2496.6348082619643,2496.7657881762407,2497.2,2495.7893878174555,2496.466980069684,2495.9948020650213,2495.1,2494.8635560985285,2495.632704775413,2496.451386945425,2497.1,2496.466980514372,2497.033221263669,2496.868588692604
132,-24.845,41.784,2000.0,169.26,1598.6,2493.8,1624.3,1623.7857304964157,1621.617014734136,1621.3094685969222,1629.8,1628.8237941768612,1629.2674665146264,1628.8604983398586,1629.4,1629.905116755955,1628.7304831733036,1628.338343385699,1628.4,1627.5412573688436,1627.2461381305636,1626.4204469606325,1617.8,1619.844595808252,1616.7057686197572,1616.821310932747,2496.5,2496.5171266519724,2495.549878592341,2495.332952621269,2496.6,2495.9196332773004,2496.2226927503216,2496.197344992152,2497.0,2497.2800456508303,2496.8045955310536,2496.933366177129,2495.0,2496.4115754019,2495.757090900983,2495.841138960778,2496.4,2496.070164751369,2496.265667729493,2496.112396045436
133,-25.047,41.92,2000.0,169.66,1595.3,2494.0,1611.6,1611.7794020721328,1611.633023188019,1611.2241385194156,1630.9,1631.8269759540033,1627.694065663384,1627.3707017241356,1628.2,1627.9383519900089,1628.9936642610282,1628.8822091109555,1628.0,1627.470388698974,1628.3309888298013,1628.4946420212482,1626.6,1627.4228763073666,1623.7696253935808,1624.597175257894,2494.7,2493.307142803937,2494.890229067142,2494.7767504671297,2495.0,2495.834109153704,2495.824006033228,2495.825363675897,2496.6,2497.5759892108363,2496.6348082619643,2496.940860648758,2497.2,2496.4396935730847,2496.466980069684,2496.0491087948503,2495.1,2493.815541490155,2495.632704775413,2495.2381955498977
134,-25.95,41.769,2000.0,170.63,1581.1,2491.5,1598.6,1597.6026411449886,1601.4554567478583,1601.215179394419,1624.3,1625.4067619578336,1621.617014734136,1621.5129388222765,1629.8,1627.2004306725698,1629.2674665146264,1629.3996906573125,1629.4,1631.2300467937175,1628.7304831733036,1629.0839393943006,1628.4,1629.576123602439,1627.2461381305636,1628.428429330652,2493.8,2494.357001711479,2494.0825137225597,2494.0711936030407,2496.5,2497.090315977756,2495.549878592341,2495.639414109161,2496.6,2498.0139199225614,2496.2226927503216,2496.4306192599265,2497.0,2496.519640349051,2496.8045955310536,2496.615131857986,2495.0,2495.183637824144,2495.757090900983,2495.1791220809
135,-26.024,42.077,2000.0,172.37,1581.2,2491.4,1595.3,1595.8714134717989,1592.7720918777663,1592.46567162336,1611.6,1610.260046173452,1611.633023188019,1611.636014259694,1630.9,1629.5825695251128,1627.694065663384,1627.956734314771,1628.2,1628.0581679344148,1628.9936642610282,1628.679689796899,1628.0,1630.211869524151,1628.3309888298013,1628.8215715811234,2494.0,2495.4084187221565,2493.2439868901283,2492.8077705934707,2494.7,2495.6835107749966,2494.890229067142,2494.888627529529,2495.0,2496.353493780308,2495.824006033228,2495.939428242573,2496.6,2496.4931464288725,2496.6348082619643,2496.865867602087,2497.2,2496.6371027857435,2496.466980069684,2496.171914697224
136,-26.693,41.669,2000.0,169.48,1564.2,2491.5,1581.1,1580.4951961241777,1584.6354580496954,1583.4895022358817,1598.6,1600.471630247072,1601.4554567478583,1602.1314911882928,1624.3,1625.5037005602878,1621.617014734136,1621.6032776096404,1629.8,1631.2766482607033,1629.2674665146264,1628.3545406926935,1629.4,1629.9146590339578,1628.7304831733036,1628.4187603952414,2491.5,2489.0230057267822,2492.2226503470856,2491.666777848952,2493.8,2492.93348499978,2494.0825137225597,2494.0484799136693,2496.5,2497.0398125135303,2495.549878592341,2495.8094547607084,2496.6,2496.382251022271,2496.2226927503216,2496.4053677444454,2497.0,2496.8576838063614,2496.8045955310536,2497.0459883012336
137,-26.818,41.825,2000.0,169.42,1560.5,2492.2,1581.2,1580.1117815546493,1576.5543895316964,1575.0196342267732,1595.3,1596.927831722395,1592.7720918777663,1594.0276459629376,1611.6,1611.2558257164364,1611.633023188019,1611.1036203961105,1630.9,1630.7815947363122,1627.694065663384,1626.867632560192,1628.2,1629.12490930977,1628.9936642610282,1628.8424875905307,2491.4,2491.180719625183,2491.636220459069,2491.684014651661,2494.0,2493.57643709099,2493.2439868901283,2493.2105280131336,2494.7,2494.983613427666,2494.890229067142,2495.3042089205,2495.0,2495.379199757886,2495.824006033228,2495.482773980374,2496.6,2498.0050123133087,2496.6348082619643,2497.0146733163365
138,-28.193,41.692,2000.0,169.75,1530.4,2489.9,1564.2,1563.456600429818,1566.463974276613,1565.948771962933,1581.1,1582.235537182725,1584.6354580496954,1585.47593739292,1598.6,1596.8870115689956,1601.4554567478583,1600.9377112780237,1624.3,1624.5939563198526,1621.617014734136,1621.1549415640957,1629.8,1629.257784318729,1629.2674665146264,1629.5502563716404,2491.5,2491.736921224862,2491.563551663741,2491.9426862892515,2491.5,2491.356293778776,2492.2226503470856,2492.1093761189595,2493.8,2494.6597879293217,2494.0825137225597,2494.5592993298887,2496.5,2497.4938536089603,2495.549878592341,2495.055851402636,2496.6,2496.169393732596,2496.2226927503216,2496.081552016377
139,-28.42,41.711,2000.0,169.48,1524.4,2490.1,1560.5,1559.99513147096,1553.1246634460183,1553.684422915202,1581.2,1580.1738176369377,1576.5543895316964,1576.93687364414,1595.3,1596.705755654455,1592.7720918777663,1592.894597604684,1611.6,1613.0381263090742,1611.633023188019,1611.4502753179058,1630.9,1630.6965914027935,1627.694065663384,1627.7019020926448,2492.2,2492.3047430717334,2491.2968705518715,2491.3695523672195,2491.4,2491.21137740702,2491.636220459069,2491.373982514144,2494.0,2492.542892687906,2493.2439868901283,2494.1233185366546,2494.7,2496.0363270758817,2494.890229067142,2494.497051595875,2495.0,2494.92953398206,2495.824006033228,2495.2527346371617
140,-29.241,41.651,2000.0,169.95,1505.6,2488.3,1530.4,1530.405130165093,1536.7981495133026,1537.3843333545342,1564.2,1565.3865691283036,1566.463974276613,1566.8523852651174,1581.1,1581.0845356592354,1584.6354580496954,1585.2973659610038,1598.6,1599.4753615687755,1601.4554567478583,1601.6185421153432,1624.3,1624.1493670642303,1621.617014734136,1621.2107381635146,2489.9,2489.0618512924952,2490.5055190139906,2490.294906786068,2491.5,2492.1225561813458,2491.563551663741,2491.091372721745,2491.5,2493.2566536125846,2492.2226503470856,2493.396073984105,2493.8,2491.834452545753,2494.0825137225597,2493.715609307147,2496.5,2496.4939131766246,2495.549878592341,2495.1144279177065
141,-29.567,41.824,2000.0,170.32,1497.2,2488.5,1524.4,1524.8346851016784,1521.8510821744649,1521.968645971965,1560.5,1559.9242988632343,1553.1246634460183,1553.2484171350152,1581.2,1583.5942888717648,1576.5543895316964,1577.396590280472,1595.3,1593.9855213801306,1592.7720918777663,1593.1411891053265,1611.6,1611.3979640708676,1611.633023188019,1611.544064560413,2490.1,2489.489121956382,2489.6459140804072,2489.411827892296,2492.2,2494.371385513918,2491.2968705518715,2490.8076645592705,2491.4,2491.672683748911,2491.636220459069,2492.6593100642867,2494.0,2492.80688555023,2493.2439868901283,2493.244154843031,2494.7,2493.727094284106,2494.890229067142,2494.568031268103
142,-29.447,42.115,2000.0,171.11,1500.0,2489.4,1505.6,1506.3667941683414,1509.2141271396108,1509.2009273625065,1530.4,1531.4250873085496,1536.7981495133026,1536.5959802396856,1564.2,1563.5700397771382,1566.463974276613,1566.9509713828909,1581.1,1582.1931051995175,1584.6354580496954,1584.7339749325165,1598.6,1597.448193024373,1601.4554567478583,1601.79630479516,2488.3,2487.122763634904,2488.941348840061,2488.4702925951865,2489.9,2489.654187740155,2490.5055190139906,2490.048378813175,2491.5,2492.5888414329165,2491.563551663741,2492.2865942957424,2491.5,2493.7425288901454,2492.2226503470856,2492.8545066402858,2493.8,2493.8008631070666,2494.0825137225597,2493.804353591361
143,-30.828,41.746,2000.0,169.3,1464.2,2487.0,1497.2,1497.444640073289,1499.5606825233665,1500.0266299997215,1524.4,1524.6980162082489,1521.8510821744649,1521.5162680194314,1560.5,1559.212687868739,1553.1246634460183,1553.223671052595,1581.2,1581.8921513416556,1576.5543895316964,1576.6147307521485,1595.3,1597.2927032253992,1592.7720918777663,1592.9999532644044,2488.5,2487.69479185809,2488.6692199956337,2488.1410595467905,2490.1,2490.4455320027337,2489.6459140804072,2489.561524855869,2492.2,2491.0154220030718,2491.2968705518715,2491.6936823999504,2491.4,2490.9146163364107,2491.636220459069,2492.553809844912,2494.0,2492.470392779707,2493.2439868901283,2493.194395255187
144,-31.207,41.804,2000.0,170.02,1455.7,2485.9,1500.0,1501.1778916426942,1488.3989212066615,1488.9450894279494,1505.6,1505.629181349409,1509.2141271396108,1508.9423952289912,1530.4,1531.4775401360184,1536.7981495133026,1537.0509389065728,1564.2,1562.6973133080137,1566.463974276613,1566.8753627922297,1581.1,1583.5379203936106,1584.6354580496954,1584.3461713301856,2489.4,2490.8971275611348,2488.3274451739653,2487.9243598118064,2488.3,2489.276838802751,2488.941348840061,2489.0715977320524,2489.9,2488.4912422136704,2490.5055190139906,2490.545086809654,2491.5,2492.531020986129,2491.563551663741,2492.1304954502466,2491.5,2492.188336382625,2492.2226503470856,2492.4988231512666
145,-31.974,41.693,2000.0,170.43,1437.9,2483.0,1464.2,1461.359455212861,1471.2302299063572,1471.27965842223,1497.2,1496.9518141690226,1499.5606825233665,1499.2470432824807,1524.4,1523.3912566259255,1521.8510821744649,1522.2812578525586,1560.5,1559.9765268788103,1553.1246634460183,1554.1499418373492,1581.2,1581.3618807405749,1576.5543895316964,1576.3224653524112,2487.0,2486.746362138452,2487.1792504842406,2487.0509245403214,2488.5,2488.6943609989303,2488.6692199956337,2488.5104825791736,2490.1,2489.388045962186,2489.6459140804072,2489.3907732151824,2492.2,2490.0224677715137,2491.2968705518715,2491.305698221418,2491.4,2490.8206535919203,2491.636220459069,2492.045336287658
146,-31.908,42.054,2000.0,169.88,1436.4,2485.7,1455.7,1454.1343301989505,1454.8331274343243,1454.6354437974492,1500.0,1501.648048591606,1488.3989212066615,1487.5371725070258,1505.6,1506.2719183225547,1509.2141271396108,1509.3049026527597,1530.4,1530.7315337690102,1536.7981495133026,1538.3907448686118,1564.2,1563.9517036422558,1566.463974276613,1566.7166184133237,2485.9,2485.408060530398,2485.6332781499186,2486.037206060898,2489.4,2488.7085886732684,2488.3274451739653,2488.1304377326906,2488.3,2488.4171949599263,2488.941348840061,2488.73601558925,2489.9,2489.539659393542,2490.5055190139906,2489.834006607378,2491.5,2491.861825363628,2491.563551663741,2491.656393725688
147,-32.603,41.764,2000.0,170.46,1421.9,2481.4,1437.9,1438.6287483953615,1442.520554575135,1442.409214913258,1464.2,1464.0241682079566,1471.2302299063572,1470.4063465453214,1497.2,1497.4338981253122,1499.5606825233665,1499.453897216153,1524.4,1522.5384982494563,1521.8510821744649,1523.308111145708,1560.5,1559.560603169805,1553.1246634460183,1553.4186416132736,2483.0,2482.2933389136792,2484.4844983539247,2485.3220659681,2487.0,2485.912037427251,2487.1792504842406,2487.402876762818,2488.5,2486.5749926559115,2488.6692199956337,2488.7430796164945,2490.1,2491.3117138170705,2489.6459140804072,2488.813545196916,2492.2,2492.127334362178,2491.2968705518715,2491.1277254857514
148,-33.472,41.75,2000.0,171.62,1402.5,2476.6,1436.4,1438.369985192536,1432.4008242072416,1432.7062895779536,1455.7,1455.0274227744435,1454.8331274343243,1454.5885745374394,1500.0,1500.1141737869418,1488.3989212066615,1488.6027363265584,1505.6,1508.0739742907465,1509.2141271396108,1510.119790428752,1530.4,1530.1364188592704,1536.7981495133026,1536.9270871707142,2485.7,2486.6604231357774,2483.4901065960385,2484.546912470628,2485.9,2486.646038926296,2485.6332781499186,2486.166388451165,2489.4,2489.202888749496,2488.3274451739653,2488.3528551746003,2488.3,2488.1292945299087,2488.941348840061,2488.3824373956945,2489.9,2488.31847532053,2490.5055190139906,2490.315328918273
149,-33.762,41.869,2000.0,170.93,1393.4,2476.6,1421.9,1419.1491538235318,1420.0387461565158,1420.622141822589,1437.9,1438.5340797740405,1442.520554575135,1442.471183118508,1464.2,1463.926485253762,1471.2302299063572,1471.372766888458,1497.2,1498.657300444379,1499.5606825233665,1500.059933749203,1524.4,1524.9688570921376,1521.8510821744649,1521.5592185257944,2481.4,2483.9075185693982,2481.094468641228,2481.72429616181,2483.0,2482.5834106095613,2484.4844983539247,2485.3023046063017,2487.0,2485.734386048577,2487.1792504842406,2486.678506948033,2488.5,2489.992872458859,2488.6692199956337,2488.034221062561,2490.1,2490.910181202916,2489.6459140804072,2489.2857325779205
150,-33.997,41.766,2000.0,171.08,1388.4,2474.5,1402.5,1401.9255549586935,1406.048320307947,1406.4516270732297,1436.4,1435.8219031372737,1432.4008242072416,1432.5937123992082,1455.7,1455.431499959104,1454.8331274343243,1454.524892315539,1500.0,1498.6736224690846,1488.3989212066615,1488.6817445390266,1505.6,1506.0142269365383,1509.2141271396108,1508.6866756455802,2476.6,2477.400472838841,2478.126668879961,2477.800315653446,2485.7,2487.7802899949106,2483.4901065960385,2484.469154264818,2485.9,2486.20943084992,2485.6332781499186,2484.6128867955395,2489.4,2489.239613988399,2488.3274451739653,2487.5328824244957,2488.3,2488.6433203646084,2488.941348840061,2488.2477726226907
151,-34.973,41.576,2000.0,170.44,1364.4,2467.3,1393.4,1393.3529352421506,1394.3259248393751,1394.5672990872772,1421.9,1422.3677881649166,1420.0387461565158,1420.5141276753338,1437.9,1439.6909999210986,1442.520554575135,1441.720068743622,1464.2,1463.934570399284,1471.2302299063572,1471.4860165082346,1497.2,1497.6804601335195,1499.5606825233665,1499.1841558445062,2476.6,2476.077383180393,2475.8506371214908,2475.3326804456965,2481.4,2481.756282018844,2481.094468641228,2481.451749970335,2483.0,2482.347814138645,2484.4844983539247,2483.8830357817865,2487.0,2486.944549562816,2487.1792504842406,2486.907070626413,2488.5,2487.848867124745,2488.6692199956337,2487.830181639436
152,-35.564,41.801,2000.0,166.38,1341.5,2468.2,1388.4,1388.570316972287,1382.0146704863066,1382.3362141945636,1402.5,1401.3485627629948,1406.048320307947,1406.3165086427532,1436.4,1435.7513124508373,1432.4008242072416,1431.7232853218925,1455.7,1454.5507053899075,1454.8331274343243,1455.0596946967553,1500.0,1499.4720708907153,1488.3989212066615,1488.3887857616894,2474.5,2474.578050568829,2473.0046977599245,2473.000866854266,2476.6,2475.341734061893,2478.126668879961,2477.6018407572765,2485.7,2486.434099521648,2483.4901065960385,2483.8711155391197,2485.9,2485.183695455245,2485.6332781499186,2485.893318786286,2489.4,2488.5341088626715,2488.3274451739653,2487.8032702228065
153,-35.617,41.662,2000.0,171.87,1351.0,2460.0,1364.4,1364.7663145587917,1365.5869358858254,1365.795406222696,1393.4,1393.0325798314573,1394.3259248393751,1394.2893752367927,1421.9,1422.3350648918945,1420.0387461565158,1419.6575753279262,1437.9,1438.7620819456508,1442.520554575135,1442.604891317172,1464.2,1463.8553233051828,1471.2302299063572,1471.436040585621,2467.3,2466.8896223146144,2469.365584729961,2469.581891389873,2476.6,2476.043849093283,2475.8506371214908,2475.589230533318,2481.4,2480.517044889876,2481.094468641228,2481.5972011930703,2483.0,2482.63047592168,2484.4844983539247,2484.6885365117582,2487.0,2487.9545726312786,2487.1792504842406,2487.12552672009
154,-35.914,41.602,2000.0,171.11,1342.8,2457.3,1341.5,1340.7269380413154,1352.204801251144,1352.1216857034588,1388.4,1388.614257556012,1382.0146704863066,1381.7215720086565,1402.5,1400.441461054511,1406.048320307947,1405.7539952561929,1436.4,1436.9245923078222,1432.4008242072416,1432.415331651835,1455.7,1455.25516021682,1454.8331274343243,1454.9671721514328,2468.2,2467.394236262548,2465.745722275793,2466.08398455553,2474.5,2475.6176677193303,2473.0046977599245,2473.31823833645,2476.6,2474.819433175245,2478.126668879961,2478.320152492121,2485.7,2485.5281638733804,2483.4901065960385,2483.4692701539943,2485.9,2488.2294040728275,2485.6332781499186,2485.533400080721
155,-35.762,41.68,2000.0,171.74,1347.1,2458.7,1351.0,1349.7449142032085,1347.3443981432124,1347.3903339239678,1364.4,1365.089086978018,1365.5869358858254,1365.3340271881316,1393.4,1392.4623064192178,1394.3259248393751,1394.3293843864624,1421.9,1422.270825721104,1420.0387461565158,1419.980756462836,1437.9,1437.622333994716,1442.520554575135,1442.8222607569303,2460.0,2461.746672183913,2461.750401591524,2462.355349143087,2467.3,2467.8287587532022,2469.365584729961,2469.6095737477203,2476.6,2477.186862767005,2475.8506371214908,2475.773924995957,2481.4,2479.335262632092,2481.094468641228,2480.916585681267,2483.0,2482.5363877311106,2484.4844983539247,2484.1195852500123
156,-35.715,41.79,2000.0,166.55,1338.2,2466.5,1342.8,1343.1927837411267,1345.634608067356,1345.7377903301865,1341.5,1343.0527875588036,1352.204801251144,1352.5473763553996,1388.4,1386.7860621298569,1382.0146704863066,1382.753801628986,1402.5,1400.4130326715524,1406.048320307947,1405.9060325255437,1436.4,1437.2605913875473,1432.4008242072416,1433.0232219602517,2457.3,2457.4824048998794,2459.4473038031765,2459.773375735893,2468.2,2467.9978543512243,2465.745722275793,2465.710388706799,2474.5,2475.2031785755426,2473.0046977599245,2472.859182707732,2476.6,2475.270555523557,2478.126668879961,2478.0761128621084,2485.7,2485.6991298210905,2483.4901065960385,2482.922467153784
157,-35.601,41.815,2000.0,170.83,1348.6,2462.4,1347.1,1347.6810551808649,1344.188428499498,1344.5093396524028,1351.0,1350.1673948888604,1347.3443981432124,1348.148315229169,1364.4,1363.799136807787,1365.5869358858254,1366.5764182893245,1393.4,1393.0916985376048,1394.3259248393751,1394.15706015635,1421.9,1422.2083941205103,1420.0387461565158,1420.9181408932288,2458.7,2459.16757159143,2460.581340092259,2460.13504013059,2460.0,2460.493042568763,2461.750401591524,2461.539237671496,2467.3,2466.7376041223506,2469.365584729961,2469.477404645053,2476.6,2477.019510143587,2475.8506371214908,2476.1952879543096,2481.4,2482.321490918104,2481.094468641228,2480.5352491189888
158,-35.551,41.926,2000.0,171.3,1350.1,2463.1,1338.2,1338.0546498036142,1343.8620647608104,1344.4828516628768,1342.8,1342.7544244340322,1345.634608067356,1346.3428019838434,1341.5,1341.3864966202548,1352.204801251144,1352.541356064938,1388.4,1387.309990497755,1382.0146704863066,1381.7611334454004,1402.5,1401.531360632,1406.048320307947,1406.808622481553,2466.5,2468.7249204193413,2462.8781756721787,2462.078486698303,2457.3,2457.617730609604,2459.4473038031765,2459.569690828431,2468.2,2468.8101920928584,2465.745722275793,2465.8557577531137,2474.5,2473.6163142816395,2473.0046977599245,2473.3475816467108,2476.6,2476.5112289007566,2478.126668879961,2478.1403133850326
159,-35.729,41.555,2000.0,171.36,1347.9,2458.8,1348.6,1347.9720324994846,1346.2889960096743,1346.6967901516464,1347.1,1345.6510763557014,1344.188428499498,1345.0318925301367,1351.0,1351.4624581414337,1347.3443981432124,1346.9958472343424,1364.4,1364.8218148456,1365.5869358858254,1365.1496911637164,1393.4,1392.805242085483,1394.3259248393751,1395.0890609502353,2462.4,2463.315764396717,2463.183123359164,2462.4894274529825,2458.7,2460.656029454364,2460.581340092259,2461.331730348077,2460.0,2460.260098418228,2461.750401591524,2461.979982530682,2467.3,2466.665421133964,2469.365584729961,2469.533948095521,2476.6,2476.751834577571,2475.8506371214908,2476.671800527258
160,-35.35,41.944,2000.0,166.31,1345.7,2471.2,1350.1,1349.340508346994,1348.2899613059149,1348.698605619535,1338.2,1337.862131697941,1343.8620647608104,1344.818498857696,1342.8,1342.26074889117,1345.634608067356,1345.2099990797694,1341.5,1341.128384751388,1352.204801251144,1351.6704565371815,1388.4,1387.689254285388,1382.0146704863066,1382.726746498979,2463.1,2464.029283846227,2462.478288200456,2461.9331749128723,2466.5,2466.7701048188155,2462.8781756721787,2463.262181306338,2457.3,2456.771454705674,2459.4473038031765,2459.9592211484764,2468.2,2465.931008591453,2465.745722275793,2465.6716776566227,2474.5,2473.987162511256,2473.0046977599245,2474.314043926897
161,-35.765,41.849,2000.0,171.29,1345.3,2460.3,1347.9,1345.969117213794,1347.7950444427993,1348.4890894632426,1348.6,1347.2443715978834,1346.2889960096743,1346.1958216145606,1347.1,1347.2735804454062,1344.188428499498,1343.5996915286555,1351.0,1349.2483497596788,1347.3443981432124,1346.632632230922,1364.4,1365.3250639499593,1365.5869358858254,1365.850339932102,2458.8,2458.656693878713,2463.1695328046226,2462.9367843017853,2462.4,2462.5812994622925,2463.183123359164,2463.114733428026,2458.7,2459.355385599848,2460.581340092259,2461.1814409513654,2460.0,2459.1010275185995,2461.750401591524,2461.516498990366,2467.3,2466.8216574404323,2469.365584729961,2470.594919510032
162,-35.392,41.819,2000.0,172.38,1356.5,2462.6,1345.7,1346.6950057867866,1347.0686502157569,1347.8601947772763,1350.1,1350.3051278935054,1348.2899613059149,1347.4062620490129,1338.2,1339.4961225783038,1343.8620647608104,1343.225295854952,1342.8,1344.7280624890784,1345.634608067356,1344.9514930780106,1341.5,1341.56157704214,1352.204801251144,1352.0514354102445,2471.2,2469.5499209993677,2464.643181215107,2464.9821090734613,2463.1,2462.5782763341017,2462.478288200456,2462.969607699782,2466.5,2465.7665709293933,2462.8781756721787,2463.3999962958123,2457.3,2457.1479226368,2459.4473038031765,2459.258360092486,2468.2,2467.666440019142,2465.745722275793,2466.558832247834
163,-34.555,41.975,2000.0,167.68,1367.4,2476.0,1345.3,1346.911696232994,1349.6163445805869,1349.9910229858972,1347.9,1348.1720509652332,1347.7950444427993,1347.3489701199285,1348.6,1348.536839676948,1346.2889960096743,1346.3231328056818,1347.1,1347.4421936299586,1344.188428499498,1343.7576734377362,1351.0,1350.7343859984649,1347.3443981432124,1346.971732904744,2460.3,2459.4091286784637,2464.361371378586,2465.208513557127,2458.8,2458.373268434572,2463.1695328046226,2463.92119580979,2462.4,2462.7876055502343,2463.183123359164,2463.33235142898,2458.7,2459.627331091945,2460.581340092259,2460.459439468254,2460.0,2460.2391767705035,2461.750401591524,2461.792055060503
